response_id,customer_id,score,category,comment,submitted_at,created_at
NPS-0000718,CUST-00367,8,Passive,Good product but missing some features.,2026-06-08T23:45:28,2026-06-08T23:45:28
NPS-0000719,CUST-00367,0,Detractor,Support takes too long to respond.,2026-05-18T00:31:57,2026-05-18T00:31:57
NPS-0000720,CUST-00368,9,Promoter,Incredible support team. Very responsive.,2026-04-15T19:39:26,2026-04-15T19:39:26
NPS-0000721,CUST-00368,7,Passive,Support could be faster.,2026-06-19T15:06:45,2026-06-19T15:06:45
NPS-0000722,CUST-00368,6,Detractor,Too many bugs lately.,2026-03-31T18:54:40,2026-03-31T18:54:40
NPS-0000723,CUST-00369,1,Detractor,Considering switching to a competitor.,2026-06-09T21:49:01,2026-06-09T21:49:01
NPS-0000724,CUST-00370,6,Detractor,Considering switching to a competitor.,2026-06-01T14:09:32,2026-06-01T14:09:32
NPS-0000725,CUST-00370,8,Passive,Decent value for money.,2026-05-24T09:37:34,2026-05-24T09:37:34
NPS-0000726,CUST-00371,0,Detractor,Considering switching to a competitor.,2026-04-11T12:21:12,2026-04-11T12:21:12
NPS-0000727,CUST-00371,6,Detractor,Had major outages last month.,2026-06-04T23:30:27,2026-06-04T23:30:27
NPS-0000728,CUST-00372,8,Passive,Good product but missing some features.,2026-06-04T13:06:12,2026-06-04T13:06:12
NPS-0000729,CUST-00372,8,Passive,Works well most of the time.,2026-06-23T13:54:12,2026-06-23T13:54:12
NPS-0000730,CUST-00373,7,Passive,Good product but missing some features.,2026-04-28T19:24:39,2026-04-28T19:24:39
NPS-0000731,CUST-00374,10,Promoter,Best tool we've used. Highly recommend.,2026-05-14T01:21:12,2026-05-14T01:21:12
NPS-0000732,CUST-00374,10,Promoter,Game changer for our analytics workflow.,2026-04-15T14:24:08,2026-04-15T14:24:08
NPS-0000733,CUST-00374,10,Promoter,Best tool we've used. Highly recommend.,2026-06-01T00:04:24,2026-06-01T00:04:24
NPS-0000734,CUST-00375,7,Passive,Works well most of the time.,2026-04-19T08:51:14,2026-04-19T08:51:14
NPS-0000735,CUST-00376,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-15T02:13:22,2026-05-15T02:13:22
NPS-0000736,CUST-00376,5,Detractor,Had major outages last month.,2026-04-21T01:55:05,2026-04-21T01:55:05
NPS-0000737,CUST-00376,1,Detractor,Too expensive for what it offers.,2026-05-04T18:18:03,2026-05-04T18:18:03
NPS-0000738,CUST-00377,8,Passive,Works well most of the time.,2026-05-11T09:22:54,2026-05-11T09:22:54
NPS-0000739,CUST-00377,3,Detractor,Considering switching to a competitor.,2026-04-28T01:32:58,2026-04-28T01:32:58
NPS-0000740,CUST-00378,6,Detractor,Too many bugs lately.,2026-04-02T08:06:44,2026-04-02T08:06:44
NPS-0000741,CUST-00378,7,Passive,Works well most of the time.,2026-05-15T20:53:03,2026-05-15T20:53:03
NPS-0000742,CUST-00378,9,Promoter,Incredible support team. Very responsive.,2026-05-20T16:35:19,2026-05-20T16:35:19
NPS-0000743,CUST-00379,10,Promoter,Love the product! Changed how we work.,2026-04-22T07:02:24,2026-04-22T07:02:24
NPS-0000744,CUST-00379,9,Promoter,Game changer for our analytics workflow.,2026-06-10T05:09:19,2026-06-10T05:09:19
NPS-0000745,CUST-00380,0,Detractor,Too many bugs lately.,2026-06-09T22:48:48,2026-06-09T22:48:48
NPS-0000746,CUST-00381,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-08T17:39:53,2026-06-08T17:39:53
NPS-0000747,CUST-00382,10,Promoter,Incredible support team. Very responsive.,2026-06-15T10:47:27,2026-06-15T10:47:27
NPS-0000748,CUST-00382,8,Passive,Good product but missing some features.,2026-04-03T09:49:38,2026-04-03T09:49:38
NPS-0000749,CUST-00382,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-22T09:50:16,2026-05-22T09:50:16
NPS-0000750,CUST-00383,10,Promoter,Best tool we've used. Highly recommend.,2026-04-22T03:56:19,2026-04-22T03:56:19
NPS-0000751,CUST-00384,7,Passive,Getting better with each update.,2026-04-05T10:37:04,2026-04-05T10:37:04
NPS-0000752,CUST-00384,8,Passive,Getting better with each update.,2026-06-14T05:50:43,2026-06-14T05:50:43
NPS-0000753,CUST-00385,7,Passive,Getting better with each update.,2026-05-09T11:38:03,2026-05-09T11:38:03
NPS-0000754,CUST-00385,6,Detractor,Support takes too long to respond.,2026-05-29T05:23:59,2026-05-29T05:23:59
NPS-0000755,CUST-00386,9,Promoter,Saves us hours every week. Worth every penny.,2026-05-13T16:04:11,2026-05-13T16:04:11
NPS-0000756,CUST-00386,1,Detractor,Too many bugs lately.,2026-06-25T11:21:21,2026-06-25T11:21:21
NPS-0000757,CUST-00387,2,Detractor,Too expensive for what it offers.,2026-05-21T03:27:22,2026-05-21T03:27:22
NPS-0000758,CUST-00387,9,Promoter,Love the product! Changed how we work.,2026-06-13T10:14:42,2026-06-13T10:14:42
NPS-0000759,CUST-00388,10,Promoter,Love the product! Changed how we work.,2026-05-28T17:10:38,2026-05-28T17:10:38
NPS-0000760,CUST-00389,10,Promoter,Best tool we've used. Highly recommend.,2026-05-27T07:33:37,2026-05-27T07:33:37
NPS-0000761,CUST-00390,8,Passive,Decent value for money.,2026-05-31T16:00:16,2026-05-31T16:00:16
NPS-0000762,CUST-00390,1,Detractor,Too many bugs lately.,2026-05-25T22:15:00,2026-05-25T22:15:00
NPS-0000763,CUST-00391,6,Detractor,Support takes too long to respond.,2026-05-06T15:47:38,2026-05-06T15:47:38
NPS-0000764,CUST-00391,5,Detractor,Data sync issues are frustrating.,2026-04-10T15:20:10,2026-04-10T15:20:10
NPS-0000765,CUST-00391,10,Promoter,Love the product! Changed how we work.,2026-06-01T21:40:23,2026-06-01T21:40:23
NPS-0000766,CUST-00392,0,Detractor,Considering switching to a competitor.,2026-04-25T09:40:07,2026-04-25T09:40:07
NPS-0000767,CUST-00392,6,Detractor,Too many bugs lately.,2026-05-04T06:35:26,2026-05-04T06:35:26
NPS-0000768,CUST-00392,2,Detractor,Had major outages last month.,2026-04-28T04:40:00,2026-04-28T04:40:00
NPS-0000769,CUST-00393,4,Detractor,Had major outages last month.,2026-05-29T14:29:52,2026-05-29T14:29:52
NPS-0000770,CUST-00393,9,Promoter,Game changer for our analytics workflow.,2026-05-23T21:09:26,2026-05-23T21:09:26
NPS-0000771,CUST-00393,7,Passive,Works well most of the time.,2026-04-20T11:06:04,2026-04-20T11:06:04
NPS-0000772,CUST-00394,9,Promoter,Incredible support team. Very responsive.,2026-05-10T13:59:50,2026-05-10T13:59:50
NPS-0000773,CUST-00394,0,Detractor,Data sync issues are frustrating.,2026-05-15T10:01:37,2026-05-15T10:01:37
NPS-0000774,CUST-00395,6,Detractor,Too many bugs lately.,2026-06-26T04:34:40,2026-06-26T04:34:40
NPS-0000775,CUST-00396,10,Promoter,Love the product! Changed how we work.,2026-04-08T07:51:22,2026-04-08T07:51:22
NPS-0000776,CUST-00396,6,Detractor,Data sync issues are frustrating.,2026-04-25T21:06:28,2026-04-25T21:06:28
NPS-0000777,CUST-00397,7,Passive,Support could be faster.,2026-05-08T05:46:31,2026-05-08T05:46:31
NPS-0000778,CUST-00398,7,Passive,Getting better with each update.,2026-05-17T07:07:41,2026-05-17T07:07:41
NPS-0000779,CUST-00398,3,Detractor,Data sync issues are frustrating.,2026-04-26T04:37:05,2026-04-26T04:37:05
NPS-0000780,CUST-00399,6,Detractor,Support takes too long to respond.,2026-05-25T09:40:49,2026-05-25T09:40:49
NPS-0000781,CUST-00399,8,Passive,Support could be faster.,2026-04-04T01:04:02,2026-04-04T01:04:02
NPS-0000782,CUST-00400,9,Promoter,Love the product! Changed how we work.,2026-05-12T19:53:00,2026-05-12T19:53:00
NPS-0000783,CUST-00400,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-07T09:42:44,2026-05-07T09:42:44
NPS-0000784,CUST-00401,9,Promoter,Game changer for our analytics workflow.,2026-05-21T18:25:50,2026-05-21T18:25:50
NPS-0000785,CUST-00402,8,Passive,Decent value for money.,2026-05-20T15:02:39,2026-05-20T15:02:39
NPS-0000786,CUST-00403,8,Passive,Good product but missing some features.,2026-06-09T19:59:19,2026-06-09T19:59:19
NPS-0000787,CUST-00403,9,Promoter,Best tool we've used. Highly recommend.,2026-05-11T04:26:41,2026-05-11T04:26:41
NPS-0000788,CUST-00403,6,Detractor,Considering switching to a competitor.,2026-05-14T06:02:28,2026-05-14T06:02:28
NPS-0000789,CUST-00404,8,Passive,Support could be faster.,2026-05-06T18:55:48,2026-05-06T18:55:48
NPS-0000790,CUST-00404,9,Promoter,Love the product! Changed how we work.,2026-04-07T06:06:06,2026-04-07T06:06:06
NPS-0000791,CUST-00404,3,Detractor,Too expensive for what it offers.,2026-06-23T22:16:53,2026-06-23T22:16:53
NPS-0000792,CUST-00405,7,Passive,Decent value for money.,2026-05-25T02:25:44,2026-05-25T02:25:44
NPS-0000793,CUST-00406,9,Promoter,Incredible support team. Very responsive.,2026-05-03T09:29:43,2026-05-03T09:29:43
NPS-0000794,CUST-00407,2,Detractor,Considering switching to a competitor.,2026-06-13T16:21:54,2026-06-13T16:21:54
NPS-0000795,CUST-00407,4,Detractor,Data sync issues are frustrating.,2026-05-18T07:52:07,2026-05-18T07:52:07
NPS-0000796,CUST-00407,5,Detractor,Support takes too long to respond.,2026-06-26T08:06:43,2026-06-26T08:06:43
NPS-0000797,CUST-00408,8,Passive,Good product but missing some features.,2026-04-10T10:03:39,2026-04-10T10:03:39
NPS-0000798,CUST-00409,10,Promoter,Best tool we've used. Highly recommend.,2026-04-08T18:30:21,2026-04-08T18:30:21
NPS-0000799,CUST-00409,8,Passive,Support could be faster.,2026-05-11T21:03:34,2026-05-11T21:03:34
NPS-0000800,CUST-00410,3,Detractor,Too expensive for what it offers.,2026-04-30T03:53:26,2026-04-30T03:53:26
NPS-0000801,CUST-00410,3,Detractor,Support takes too long to respond.,2026-05-05T00:24:09,2026-05-05T00:24:09
NPS-0000802,CUST-00411,9,Promoter,Game changer for our analytics workflow.,2026-05-12T11:19:19,2026-05-12T11:19:19
NPS-0000803,CUST-00411,4,Detractor,Too many bugs lately.,2026-04-05T00:38:15,2026-04-05T00:38:15
NPS-0000804,CUST-00411,6,Detractor,Had major outages last month.,2026-05-04T16:52:41,2026-05-04T16:52:41
NPS-0000805,CUST-00412,7,Passive,Good product but missing some features.,2026-06-04T13:16:06,2026-06-04T13:16:06
NPS-0000806,CUST-00413,2,Detractor,Had major outages last month.,2026-05-29T14:37:36,2026-05-29T14:37:36
NPS-0000807,CUST-00413,8,Passive,Support could be faster.,2026-06-16T20:39:49,2026-06-16T20:39:49
NPS-0000808,CUST-00414,5,Detractor,Considering switching to a competitor.,2026-05-06T02:18:46,2026-05-06T02:18:46
NPS-0000809,CUST-00414,8,Passive,Support could be faster.,2026-06-19T07:54:01,2026-06-19T07:54:01
NPS-0000810,CUST-00415,7,Passive,Getting better with each update.,2026-05-09T15:53:41,2026-05-09T15:53:41
NPS-0000811,CUST-00415,7,Passive,Decent value for money.,2026-04-20T17:38:45,2026-04-20T17:38:45
NPS-0000812,CUST-00415,10,Promoter,Saves us hours every week. Worth every penny.,2026-04-30T02:22:19,2026-04-30T02:22:19
NPS-0000813,CUST-00416,10,Promoter,Incredible support team. Very responsive.,2026-04-24T18:51:00,2026-04-24T18:51:00
NPS-0000814,CUST-00416,8,Passive,Support could be faster.,2026-06-29T12:48:16,2026-06-29T12:48:16
NPS-0000815,CUST-00417,7,Passive,Support could be faster.,2026-06-12T11:32:49,2026-06-12T11:32:49
NPS-0000816,CUST-00417,5,Detractor,Data sync issues are frustrating.,2026-04-09T07:05:51,2026-04-09T07:05:51
NPS-0000817,CUST-00417,7,Passive,Decent value for money.,2026-05-19T12:39:47,2026-05-19T12:39:47
NPS-0000818,CUST-00418,9,Promoter,Love the product! Changed how we work.,2026-04-05T08:30:54,2026-04-05T08:30:54
NPS-0000819,CUST-00418,2,Detractor,Support takes too long to respond.,2026-06-28T13:26:54,2026-06-28T13:26:54
NPS-0000820,CUST-00418,2,Detractor,Considering switching to a competitor.,2026-05-31T09:01:40,2026-05-31T09:01:40
NPS-0000821,CUST-00419,7,Passive,Support could be faster.,2026-06-03T06:56:35,2026-06-03T06:56:35
NPS-0000822,CUST-00420,0,Detractor,Considering switching to a competitor.,2026-05-13T05:28:11,2026-05-13T05:28:11
NPS-0000823,CUST-00420,4,Detractor,Considering switching to a competitor.,2026-04-20T22:57:38,2026-04-20T22:57:38
NPS-0000824,CUST-00421,5,Detractor,Support takes too long to respond.,2026-05-27T18:14:22,2026-05-27T18:14:22
NPS-0000825,CUST-00422,6,Detractor,Support takes too long to respond.,2026-04-14T20:15:16,2026-04-14T20:15:16
NPS-0000826,CUST-00423,9,Promoter,Best tool we've used. Highly recommend.,2026-04-02T04:39:06,2026-04-02T04:39:06
NPS-0000827,CUST-00424,2,Detractor,Considering switching to a competitor.,2026-06-09T11:55:46,2026-06-09T11:55:46
NPS-0000828,CUST-00424,1,Detractor,Had major outages last month.,2026-04-03T18:12:08,2026-04-03T18:12:08
NPS-0000829,CUST-00425,0,Detractor,Support takes too long to respond.,2026-04-13T16:38:57,2026-04-13T16:38:57
NPS-0000830,CUST-00426,4,Detractor,Had major outages last month.,2026-05-04T13:08:23,2026-05-04T13:08:23
NPS-0000831,CUST-00426,7,Passive,Works well most of the time.,2026-05-22T00:01:29,2026-05-22T00:01:29
NPS-0000832,CUST-00426,6,Detractor,Data sync issues are frustrating.,2026-06-20T16:12:51,2026-06-20T16:12:51
NPS-0000833,CUST-00427,2,Detractor,Support takes too long to respond.,2026-05-04T05:14:35,2026-05-04T05:14:35
NPS-0000834,CUST-00427,8,Passive,Support could be faster.,2026-05-12T05:17:54,2026-05-12T05:17:54
NPS-0000835,CUST-00427,3,Detractor,Too expensive for what it offers.,2026-05-02T18:41:57,2026-05-02T18:41:57
NPS-0000836,CUST-00428,7,Passive,Getting better with each update.,2026-06-13T06:01:11,2026-06-13T06:01:11
NPS-0000837,CUST-00429,2,Detractor,Had major outages last month.,2026-06-16T09:56:58,2026-06-16T09:56:58
NPS-0000838,CUST-00430,0,Detractor,Too many bugs lately.,2026-04-21T09:15:27,2026-04-21T09:15:27
NPS-0000839,CUST-00430,8,Passive,Good product but missing some features.,2026-04-23T22:32:14,2026-04-23T22:32:14
NPS-0000840,CUST-00430,7,Passive,Works well most of the time.,2026-06-14T10:14:06,2026-06-14T10:14:06
NPS-0000841,CUST-00431,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-16T05:18:31,2026-05-16T05:18:31
NPS-0000842,CUST-00432,9,Promoter,Love the product! Changed how we work.,2026-06-07T22:03:23,2026-06-07T22:03:23
NPS-0000843,CUST-00432,6,Detractor,Too many bugs lately.,2026-05-16T21:50:05,2026-05-16T21:50:05
NPS-0000844,CUST-00432,0,Detractor,Too many bugs lately.,2026-05-17T10:10:08,2026-05-17T10:10:08
NPS-0000845,CUST-00433,7,Passive,Decent value for money.,2026-06-16T18:19:32,2026-06-16T18:19:32
NPS-0000846,CUST-00434,1,Detractor,Too expensive for what it offers.,2026-04-24T02:33:47,2026-04-24T02:33:47
NPS-0000847,CUST-00434,5,Detractor,Data sync issues are frustrating.,2026-04-02T09:42:38,2026-04-02T09:42:38
NPS-0000848,CUST-00435,9,Promoter,Love the product! Changed how we work.,2026-06-05T08:18:34,2026-06-05T08:18:34
NPS-0000849,CUST-00435,8,Passive,Decent value for money.,2026-04-20T00:56:58,2026-04-20T00:56:58
NPS-0000850,CUST-00436,5,Detractor,Considering switching to a competitor.,2026-04-10T06:26:18,2026-04-10T06:26:18
NPS-0000851,CUST-00436,10,Promoter,Love the product! Changed how we work.,2026-05-07T08:48:13,2026-05-07T08:48:13
NPS-0000852,CUST-00436,1,Detractor,Support takes too long to respond.,2026-05-18T16:30:12,2026-05-18T16:30:12
NPS-0000853,CUST-00437,4,Detractor,Too expensive for what it offers.,2026-06-06T08:47:24,2026-06-06T08:47:24
NPS-0000854,CUST-00437,10,Promoter,Best tool we've used. Highly recommend.,2026-05-24T17:09:41,2026-05-24T17:09:41
NPS-0000855,CUST-00437,7,Passive,Getting better with each update.,2026-05-17T07:39:12,2026-05-17T07:39:12
NPS-0000856,CUST-00438,1,Detractor,Too many bugs lately.,2026-04-11T03:02:44,2026-04-11T03:02:44
NPS-0000857,CUST-00438,7,Passive,Getting better with each update.,2026-05-28T02:00:08,2026-05-28T02:00:08
NPS-0000858,CUST-00438,0,Detractor,Too expensive for what it offers.,2026-06-15T14:44:35,2026-06-15T14:44:35
NPS-0000859,CUST-00439,4,Detractor,Support takes too long to respond.,2026-04-16T05:39:57,2026-04-16T05:39:57
NPS-0000860,CUST-00439,2,Detractor,Considering switching to a competitor.,2026-06-21T03:17:37,2026-06-21T03:17:37
NPS-0000861,CUST-00439,1,Detractor,Support takes too long to respond.,2026-05-10T23:22:54,2026-05-10T23:22:54
NPS-0000862,CUST-00440,8,Passive,Decent value for money.,2026-04-11T01:48:03,2026-04-11T01:48:03
NPS-0000863,CUST-00441,6,Detractor,Had major outages last month.,2026-05-06T15:40:24,2026-05-06T15:40:24
NPS-0000864,CUST-00441,10,Promoter,Saves us hours every week. Worth every penny.,2026-04-28T02:36:22,2026-04-28T02:36:22
NPS-0000865,CUST-00441,9,Promoter,Best tool we've used. Highly recommend.,2026-05-23T18:33:01,2026-05-23T18:33:01
NPS-0000866,CUST-00442,3,Detractor,Considering switching to a competitor.,2026-05-17T06:23:02,2026-05-17T06:23:02
NPS-0000867,CUST-00443,0,Detractor,Too expensive for what it offers.,2026-06-04T23:39:59,2026-06-04T23:39:59
NPS-0000868,CUST-00444,6,Detractor,Support takes too long to respond.,2026-04-15T12:54:49,2026-04-15T12:54:49
NPS-0000869,CUST-00444,7,Passive,Support could be faster.,2026-04-01T20:09:53,2026-04-01T20:09:53
NPS-0000870,CUST-00445,8,Passive,Works well most of the time.,2026-06-22T08:20:18,2026-06-22T08:20:18
NPS-0000871,CUST-00445,8,Passive,Works well most of the time.,2026-04-10T15:55:59,2026-04-10T15:55:59
NPS-0000872,CUST-00445,9,Promoter,Saves us hours every week. Worth every penny.,2026-04-14T13:19:42,2026-04-14T13:19:42
NPS-0000873,CUST-00446,2,Detractor,Had major outages last month.,2026-04-26T02:43:15,2026-04-26T02:43:15
NPS-0000874,CUST-00446,1,Detractor,Data sync issues are frustrating.,2026-06-04T03:50:01,2026-06-04T03:50:01
NPS-0000875,CUST-00447,6,Detractor,Too expensive for what it offers.,2026-04-06T04:56:00,2026-04-06T04:56:00
NPS-0000876,CUST-00448,5,Detractor,Considering switching to a competitor.,2026-04-14T01:29:15,2026-04-14T01:29:15
NPS-0000877,CUST-00448,5,Detractor,Support takes too long to respond.,2026-05-07T00:27:45,2026-05-07T00:27:45
NPS-0000878,CUST-00448,8,Passive,Works well most of the time.,2026-06-19T00:59:51,2026-06-19T00:59:51
NPS-0000879,CUST-00449,4,Detractor,Had major outages last month.,2026-04-28T18:41:12,2026-04-28T18:41:12
NPS-0000880,CUST-00449,0,Detractor,Considering switching to a competitor.,2026-05-03T08:04:17,2026-05-03T08:04:17
NPS-0000881,CUST-00450,6,Detractor,Support takes too long to respond.,2026-05-01T19:20:08,2026-05-01T19:20:08
NPS-0000882,CUST-00450,5,Detractor,Considering switching to a competitor.,2026-04-02T22:10:08,2026-04-02T22:10:08
NPS-0000883,CUST-00451,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-03T12:26:58,2026-06-03T12:26:58
NPS-0000884,CUST-00452,7,Passive,Support could be faster.,2026-04-06T05:27:39,2026-04-06T05:27:39
NPS-0000885,CUST-00453,6,Detractor,Considering switching to a competitor.,2026-05-03T19:55:24,2026-05-03T19:55:24
NPS-0000886,CUST-00453,0,Detractor,Had major outages last month.,2026-04-29T08:00:13,2026-04-29T08:00:13
NPS-0000887,CUST-00454,4,Detractor,Too expensive for what it offers.,2026-05-27T21:13:42,2026-05-27T21:13:42
NPS-0000888,CUST-00454,1,Detractor,Too expensive for what it offers.,2026-04-03T15:49:17,2026-04-03T15:49:17
NPS-0000889,CUST-00454,2,Detractor,Support takes too long to respond.,2026-05-19T20:49:08,2026-05-19T20:49:08
NPS-0000890,CUST-00455,8,Passive,Support could be faster.,2026-06-11T21:17:25,2026-06-11T21:17:25
NPS-0000891,CUST-00456,10,Promoter,Incredible support team. Very responsive.,2026-06-09T12:18:25,2026-06-09T12:18:25
NPS-0000892,CUST-00456,8,Passive,Works well most of the time.,2026-04-04T03:46:08,2026-04-04T03:46:08
NPS-0000893,CUST-00456,9,Promoter,Incredible support team. Very responsive.,2026-06-04T06:12:51,2026-06-04T06:12:51
NPS-0000894,CUST-00457,0,Detractor,Data sync issues are frustrating.,2026-05-25T08:01:04,2026-05-25T08:01:04
NPS-0000895,CUST-00458,9,Promoter,Best tool we've used. Highly recommend.,2026-05-27T12:35:44,2026-05-27T12:35:44
NPS-0000896,CUST-00458,10,Promoter,Best tool we've used. Highly recommend.,2026-06-28T18:48:08,2026-06-28T18:48:08
NPS-0000897,CUST-00459,0,Detractor,Considering switching to a competitor.,2026-05-24T01:40:13,2026-05-24T01:40:13
