payment_id,invoice_id,customer_id,amount_paid,currency,method,status,paid_at,created_at
PAY-00003034,INV-00003377,CUST-00192,0.0,USD,credit_card,failed,,2025-06-27T00:00:00
PAY-00003035,INV-00003378,CUST-00192,298.07,USD,bank_transfer,success,2025-08-03T00:00:00,2025-08-03T00:00:00
PAY-00003036,INV-00003379,CUST-00192,298.07,USD,bank_transfer,success,2025-09-08T00:00:00,2025-09-08T00:00:00
PAY-00003037,INV-00003380,CUST-00192,298.07,USD,bank_transfer,success,2025-09-25T00:00:00,2025-09-25T00:00:00
PAY-00003038,INV-00003381,CUST-00192,298.07,USD,credit_card,success,2025-10-23T00:00:00,2025-10-23T00:00:00
PAY-00003039,INV-00003382,CUST-00192,298.07,USD,credit_card,success,2025-12-05T00:00:00,2025-12-05T00:00:00
PAY-00003040,INV-00003384,CUST-00192,298.07,USD,paypal,success,2026-02-04T00:00:00,2026-02-04T00:00:00
PAY-00003041,INV-00003387,CUST-00192,298.07,USD,stripe,success,2026-05-01T00:00:00,2026-05-01T00:00:00
PAY-00003042,INV-00003388,CUST-00192,298.07,USD,paypal,success,2026-05-25T00:00:00,2026-05-25T00:00:00
PAY-00003043,INV-00003389,CUST-00193,1188.36,USD,credit_card,success,2024-06-15T00:00:00,2024-06-15T00:00:00
PAY-00003044,INV-00003390,CUST-00193,1188.36,USD,paypal,success,2024-07-17T00:00:00,2024-07-17T00:00:00
PAY-00003045,INV-00003391,CUST-00193,1188.36,USD,paypal,success,2024-08-08T00:00:00,2024-08-08T00:00:00
PAY-00003046,INV-00003392,CUST-00193,1188.36,USD,credit_card,success,2024-09-13T00:00:00,2024-09-13T00:00:00
PAY-00003047,INV-00003394,CUST-00193,1188.36,USD,credit_card,success,2024-11-13T00:00:00,2024-11-13T00:00:00
PAY-00003048,INV-00003395,CUST-00193,1188.36,USD,credit_card,success,2024-12-09T00:00:00,2024-12-09T00:00:00
PAY-00003049,INV-00003396,CUST-00193,1188.36,USD,credit_card,success,2025-01-11T00:00:00,2025-01-11T00:00:00
PAY-00003050,INV-00003397,CUST-00193,1188.36,USD,paypal,success,2025-02-01T00:00:00,2025-02-01T00:00:00
PAY-00003051,INV-00003398,CUST-00193,1188.36,USD,paypal,success,2025-03-04T00:00:00,2025-03-04T00:00:00
PAY-00003052,INV-00003399,CUST-00193,1188.36,USD,paypal,success,2025-04-09T00:00:00,2025-04-09T00:00:00
PAY-00003053,INV-00003400,CUST-00193,1188.36,USD,bank_transfer,success,2025-05-09T00:00:00,2025-05-09T00:00:00
PAY-00003054,INV-00003401,CUST-00193,1188.36,USD,bank_transfer,success,2025-06-03T00:00:00,2025-06-03T00:00:00
PAY-00003055,INV-00003402,CUST-00193,1188.36,USD,paypal,success,2025-07-05T00:00:00,2025-07-05T00:00:00
PAY-00003056,INV-00003403,CUST-00193,1188.36,USD,stripe,success,2025-08-08T00:00:00,2025-08-08T00:00:00
PAY-00003057,INV-00003404,CUST-00193,1188.36,USD,bank_transfer,success,2025-09-09T00:00:00,2025-09-09T00:00:00
PAY-00003058,INV-00003405,CUST-00193,1188.36,USD,credit_card,success,2025-10-02T00:00:00,2025-10-02T00:00:00
PAY-00003059,INV-00003407,CUST-00193,1188.36,USD,stripe,success,2025-12-06T00:00:00,2025-12-06T00:00:00
PAY-00003060,INV-00003408,CUST-00193,1188.36,USD,stripe,success,2026-01-05T00:00:00,2026-01-05T00:00:00
PAY-00003061,INV-00003409,CUST-00193,1188.36,USD,paypal,success,2026-02-05T00:00:00,2026-02-05T00:00:00
PAY-00003062,INV-00003410,CUST-00193,1188.36,USD,credit_card,success,2026-03-02T00:00:00,2026-03-02T00:00:00
PAY-00003063,INV-00003411,CUST-00193,1188.36,USD,credit_card,success,2026-03-28T00:00:00,2026-03-28T00:00:00
PAY-00003064,INV-00003412,CUST-00193,0.0,USD,credit_card,failed,,2026-05-01T00:00:00
PAY-00003065,INV-00003413,CUST-00193,1188.36,USD,bank_transfer,success,2026-06-05T00:00:00,2026-06-05T00:00:00
PAY-00003066,INV-00003414,CUST-00194,128.54,USD,credit_card,success,2025-09-25T00:00:00,2025-09-25T00:00:00
PAY-00003067,INV-00003415,CUST-00194,128.54,USD,stripe,success,2025-11-03T00:00:00,2025-11-03T00:00:00
PAY-00003068,INV-00003416,CUST-00194,128.54,USD,bank_transfer,success,2025-11-30T00:00:00,2025-11-30T00:00:00
PAY-00003069,INV-00003417,CUST-00194,128.54,USD,bank_transfer,success,2026-01-02T00:00:00,2026-01-02T00:00:00
PAY-00003070,INV-00003419,CUST-00194,128.54,USD,stripe,success,2026-02-25T00:00:00,2026-02-25T00:00:00
PAY-00003071,INV-00003420,CUST-00194,128.54,USD,stripe,success,2026-03-30T00:00:00,2026-03-30T00:00:00
PAY-00003072,INV-00003421,CUST-00194,128.54,USD,stripe,success,2026-05-03T00:00:00,2026-05-03T00:00:00
PAY-00003073,INV-00003422,CUST-00194,128.54,USD,stripe,success,2026-06-02T00:00:00,2026-06-02T00:00:00
PAY-00003074,INV-00003424,CUST-00195,7521.51,USD,bank_transfer,success,2025-07-18T00:00:00,2025-07-18T00:00:00
PAY-00003075,INV-00003425,CUST-00195,7521.51,USD,bank_transfer,success,2025-08-25T00:00:00,2025-08-25T00:00:00
PAY-00003076,INV-00003426,CUST-00195,7521.51,USD,stripe,success,2025-09-15T00:00:00,2025-09-15T00:00:00
PAY-00003077,INV-00003427,CUST-00195,7521.51,USD,bank_transfer,success,2025-10-27T00:00:00,2025-10-27T00:00:00
PAY-00003078,INV-00003428,CUST-00195,7521.51,USD,bank_transfer,success,2025-11-24T00:00:00,2025-11-24T00:00:00
PAY-00003079,INV-00003430,CUST-00195,7521.51,USD,bank_transfer,success,2026-01-15T00:00:00,2026-01-15T00:00:00
PAY-00003080,INV-00003431,CUST-00195,7521.51,USD,paypal,success,2026-02-14T00:00:00,2026-02-14T00:00:00
PAY-00003081,INV-00003433,CUST-00195,7521.51,USD,paypal,success,2026-04-14T00:00:00,2026-04-14T00:00:00
PAY-00003082,INV-00003434,CUST-00195,7521.51,USD,bank_transfer,success,2026-05-18T00:00:00,2026-05-18T00:00:00
PAY-00003083,INV-00003435,CUST-00196,0.0,USD,credit_card,failed,,2023-11-20T00:00:00
PAY-00003084,INV-00003436,CUST-00196,8825.68,USD,credit_card,success,2023-12-27T00:00:00,2023-12-27T00:00:00
PAY-00003085,INV-00003437,CUST-00196,8825.68,USD,stripe,success,2024-01-23T00:00:00,2024-01-23T00:00:00
PAY-00003086,INV-00003438,CUST-00196,8825.68,USD,stripe,success,2024-02-28T00:00:00,2024-02-28T00:00:00
PAY-00003087,INV-00003439,CUST-00196,8825.68,USD,credit_card,success,2024-03-28T00:00:00,2024-03-28T00:00:00
PAY-00003088,INV-00003440,CUST-00196,8825.68,USD,credit_card,success,2024-04-24T00:00:00,2024-04-24T00:00:00
PAY-00003089,INV-00003441,CUST-00196,8825.68,USD,paypal,success,2024-06-01T00:00:00,2024-06-01T00:00:00
PAY-00003090,INV-00003442,CUST-00196,8825.68,USD,stripe,success,2024-06-27T00:00:00,2024-06-27T00:00:00
PAY-00003091,INV-00003443,CUST-00196,8825.68,USD,paypal,success,2024-07-18T00:00:00,2024-07-18T00:00:00
PAY-00003092,INV-00003444,CUST-00196,8825.68,USD,credit_card,success,2024-08-16T00:00:00,2024-08-16T00:00:00
PAY-00003093,INV-00003446,CUST-00196,8825.68,USD,stripe,success,2024-10-27T00:00:00,2024-10-27T00:00:00
PAY-00003094,INV-00003447,CUST-00196,8825.68,USD,credit_card,success,2024-11-13T00:00:00,2024-11-13T00:00:00
PAY-00003095,INV-00003448,CUST-00196,8825.68,USD,stripe,success,2024-12-16T00:00:00,2024-12-16T00:00:00
PAY-00003096,INV-00003450,CUST-00196,8825.68,USD,stripe,success,2025-02-13T00:00:00,2025-02-13T00:00:00
PAY-00003097,INV-00003451,CUST-00196,8825.68,USD,stripe,success,2025-03-25T00:00:00,2025-03-25T00:00:00
PAY-00003098,INV-00003452,CUST-00196,8825.68,USD,bank_transfer,success,2025-04-23T00:00:00,2025-04-23T00:00:00
PAY-00003099,INV-00003453,CUST-00196,8825.68,USD,bank_transfer,success,2025-05-14T00:00:00,2025-05-14T00:00:00
PAY-00003100,INV-00003454,CUST-00196,8825.68,USD,stripe,success,2025-06-17T00:00:00,2025-06-17T00:00:00
PAY-00003101,INV-00003455,CUST-00196,8825.68,USD,bank_transfer,success,2025-07-17T00:00:00,2025-07-17T00:00:00
PAY-00003102,INV-00003456,CUST-00196,8825.68,USD,stripe,success,2025-08-20T00:00:00,2025-08-20T00:00:00
PAY-00003103,INV-00003457,CUST-00196,8825.68,USD,paypal,success,2025-09-23T00:00:00,2025-09-23T00:00:00
PAY-00003104,INV-00003458,CUST-00196,8825.68,USD,bank_transfer,success,2025-10-21T00:00:00,2025-10-21T00:00:00
PAY-00003105,INV-00003459,CUST-00196,8825.68,USD,stripe,success,2025-11-20T00:00:00,2025-11-20T00:00:00
PAY-00003106,INV-00003460,CUST-00196,8825.68,USD,paypal,success,2025-12-09T00:00:00,2025-12-09T00:00:00
PAY-00003107,INV-00003461,CUST-00196,8825.68,USD,bank_transfer,success,2026-01-18T00:00:00,2026-01-18T00:00:00
PAY-00003108,INV-00003462,CUST-00196,8825.68,USD,paypal,success,2026-02-15T00:00:00,2026-02-15T00:00:00
PAY-00003109,INV-00003463,CUST-00196,8825.68,USD,paypal,success,2026-03-21T00:00:00,2026-03-21T00:00:00
PAY-00003110,INV-00003466,CUST-00197,1988.04,USD,paypal,success,2024-10-12T00:00:00,2024-10-12T00:00:00
PAY-00003111,INV-00003467,CUST-00197,1988.04,USD,stripe,success,2024-11-22T00:00:00,2024-11-22T00:00:00
PAY-00003112,INV-00003468,CUST-00197,1988.04,USD,stripe,success,2024-12-16T00:00:00,2024-12-16T00:00:00
PAY-00003113,INV-00003469,CUST-00197,1988.04,USD,paypal,success,2025-01-15T00:00:00,2025-01-15T00:00:00
PAY-00003114,INV-00003470,CUST-00197,1988.04,USD,bank_transfer,success,2025-02-20T00:00:00,2025-02-20T00:00:00
PAY-00003115,INV-00003471,CUST-00197,1988.04,USD,bank_transfer,success,2025-03-22T00:00:00,2025-03-22T00:00:00
PAY-00003116,INV-00003472,CUST-00197,1988.04,USD,paypal,success,2025-04-23T00:00:00,2025-04-23T00:00:00
PAY-00003117,INV-00003473,CUST-00197,0.0,USD,paypal,failed,,2025-05-09T00:00:00
PAY-00003118,INV-00003474,CUST-00197,1988.04,USD,credit_card,success,2025-06-23T00:00:00,2025-06-23T00:00:00
PAY-00003119,INV-00003475,CUST-00197,1988.04,USD,stripe,success,2025-07-10T00:00:00,2025-07-10T00:00:00
PAY-00003120,INV-00003476,CUST-00197,1988.04,USD,paypal,success,2025-08-18T00:00:00,2025-08-18T00:00:00
PAY-00003121,INV-00003477,CUST-00197,1988.04,USD,stripe,success,2025-09-20T00:00:00,2025-09-20T00:00:00
PAY-00003122,INV-00003478,CUST-00197,1988.04,USD,bank_transfer,success,2025-10-17T00:00:00,2025-10-17T00:00:00
PAY-00003123,INV-00003479,CUST-00197,1988.04,USD,paypal,success,2025-11-15T00:00:00,2025-11-15T00:00:00
PAY-00003124,INV-00003480,CUST-00197,1988.04,USD,stripe,success,2025-12-18T00:00:00,2025-12-18T00:00:00
PAY-00003125,INV-00003481,CUST-00197,1988.04,USD,bank_transfer,success,2026-01-19T00:00:00,2026-01-19T00:00:00
PAY-00003126,INV-00003482,CUST-00197,1988.04,USD,bank_transfer,success,2026-02-17T00:00:00,2026-02-17T00:00:00
PAY-00003127,INV-00003483,CUST-00197,1988.04,USD,credit_card,success,2026-03-11T00:00:00,2026-03-11T00:00:00
PAY-00003128,INV-00003484,CUST-00197,1988.04,USD,stripe,success,2026-04-18T00:00:00,2026-04-18T00:00:00
PAY-00003129,INV-00003485,CUST-00197,1988.04,USD,paypal,success,2026-05-09T00:00:00,2026-05-09T00:00:00
PAY-00003130,INV-00003486,CUST-00198,68.62,USD,paypal,success,2025-03-17T00:00:00,2025-03-17T00:00:00
PAY-00003131,INV-00003487,CUST-00198,68.62,USD,stripe,success,2025-04-05T00:00:00,2025-04-05T00:00:00
PAY-00003132,INV-00003489,CUST-00198,68.62,USD,stripe,success,2025-06-08T00:00:00,2025-06-08T00:00:00
PAY-00003133,INV-00003490,CUST-00198,68.62,USD,credit_card,success,2025-07-18T00:00:00,2025-07-18T00:00:00
PAY-00003134,INV-00003491,CUST-00198,68.62,USD,bank_transfer,success,2025-08-07T00:00:00,2025-08-07T00:00:00
PAY-00003135,INV-00003492,CUST-00198,68.62,USD,stripe,success,2025-09-12T00:00:00,2025-09-12T00:00:00
PAY-00003136,INV-00003493,CUST-00198,68.62,USD,credit_card,success,2025-10-09T00:00:00,2025-10-09T00:00:00
PAY-00003137,INV-00003494,CUST-00198,68.62,USD,paypal,success,2025-11-02T00:00:00,2025-11-02T00:00:00
PAY-00003138,INV-00003495,CUST-00198,68.62,USD,paypal,success,2025-12-11T00:00:00,2025-12-11T00:00:00
PAY-00003139,INV-00003496,CUST-00198,68.62,USD,credit_card,success,2025-12-31T00:00:00,2025-12-31T00:00:00
PAY-00003140,INV-00003497,CUST-00198,68.62,USD,stripe,success,2026-02-12T00:00:00,2026-02-12T00:00:00
PAY-00003141,INV-00003498,CUST-00198,68.62,USD,paypal,success,2026-03-06T00:00:00,2026-03-06T00:00:00
PAY-00003142,INV-00003499,CUST-00198,68.62,USD,credit_card,success,2026-04-08T00:00:00,2026-04-08T00:00:00
PAY-00003143,INV-00003500,CUST-00198,68.62,USD,credit_card,success,2026-05-05T00:00:00,2026-05-05T00:00:00
PAY-00003144,INV-00003502,CUST-00199,8661.71,USD,bank_transfer,success,2025-06-27T00:00:00,2025-06-27T00:00:00
PAY-00003145,INV-00003503,CUST-00199,8661.71,USD,paypal,success,2025-07-26T00:00:00,2025-07-26T00:00:00
PAY-00003146,INV-00003504,CUST-00199,8661.71,USD,credit_card,success,2025-08-28T00:00:00,2025-08-28T00:00:00
PAY-00003147,INV-00003505,CUST-00199,8661.71,USD,stripe,success,2025-10-04T00:00:00,2025-10-04T00:00:00
PAY-00003148,INV-00003506,CUST-00199,8661.71,USD,stripe,success,2025-10-22T00:00:00,2025-10-22T00:00:00
PAY-00003149,INV-00003507,CUST-00199,8661.71,USD,credit_card,success,2025-11-26T00:00:00,2025-11-26T00:00:00
PAY-00003150,INV-00003508,CUST-00199,8661.71,USD,credit_card,success,2025-12-27T00:00:00,2025-12-27T00:00:00
PAY-00003151,INV-00003509,CUST-00199,8661.71,USD,bank_transfer,success,2026-01-17T00:00:00,2026-01-17T00:00:00
PAY-00003152,INV-00003510,CUST-00199,8661.71,USD,stripe,success,2026-03-02T00:00:00,2026-03-02T00:00:00
PAY-00003153,INV-00003511,CUST-00199,8661.71,USD,paypal,success,2026-03-25T00:00:00,2026-03-25T00:00:00
PAY-00003154,INV-00003512,CUST-00199,8661.71,USD,paypal,success,2026-04-23T00:00:00,2026-04-23T00:00:00
PAY-00003155,INV-00003513,CUST-00199,8661.71,USD,paypal,success,2026-05-24T00:00:00,2026-05-24T00:00:00
PAY-00003156,INV-00003514,CUST-00200,827.51,USD,bank_transfer,success,2025-12-01T00:00:00,2025-12-01T00:00:00
PAY-00003157,INV-00003516,CUST-00200,827.51,USD,bank_transfer,success,2026-01-22T00:00:00,2026-01-22T00:00:00
PAY-00003158,INV-00003517,CUST-00200,827.51,USD,paypal,success,2026-03-01T00:00:00,2026-03-01T00:00:00
PAY-00003159,INV-00003518,CUST-00200,827.51,USD,paypal,success,2026-04-01T00:00:00,2026-04-01T00:00:00
PAY-00003160,INV-00003519,CUST-00200,827.51,USD,paypal,success,2026-05-01T00:00:00,2026-05-01T00:00:00
PAY-00003161,INV-00003520,CUST-00200,827.51,USD,credit_card,success,2026-05-21T00:00:00,2026-05-21T00:00:00
PAY-00003162,INV-00003521,CUST-00201,350.3,USD,paypal,success,2025-12-06T00:00:00,2025-12-06T00:00:00
PAY-00003163,INV-00003522,CUST-00201,350.3,USD,bank_transfer,success,2025-12-30T00:00:00,2025-12-30T00:00:00
PAY-00003164,INV-00003523,CUST-00201,350.3,USD,paypal,success,2026-02-01T00:00:00,2026-02-01T00:00:00
PAY-00003165,INV-00003524,CUST-00201,350.3,USD,paypal,success,2026-03-02T00:00:00,2026-03-02T00:00:00
PAY-00003166,INV-00003525,CUST-00201,350.3,USD,bank_transfer,success,2026-04-03T00:00:00,2026-04-03T00:00:00
PAY-00003167,INV-00003526,CUST-00201,350.3,USD,bank_transfer,success,2026-05-10T00:00:00,2026-05-10T00:00:00
PAY-00003168,INV-00003527,CUST-00201,350.3,USD,paypal,success,2026-06-12T00:00:00,2026-06-12T00:00:00
PAY-00003169,INV-00003528,CUST-00202,2265.92,USD,stripe,success,2024-02-07T00:00:00,2024-02-07T00:00:00
PAY-00003170,INV-00003529,CUST-00202,2265.92,USD,paypal,success,2024-03-02T00:00:00,2024-03-02T00:00:00
PAY-00003171,INV-00003530,CUST-00202,2265.92,USD,bank_transfer,success,2024-04-08T00:00:00,2024-04-08T00:00:00
PAY-00003172,INV-00003531,CUST-00202,2265.92,USD,stripe,success,2024-05-09T00:00:00,2024-05-09T00:00:00
PAY-00003173,INV-00003532,CUST-00202,2265.92,USD,bank_transfer,success,2024-06-13T00:00:00,2024-06-13T00:00:00
PAY-00003174,INV-00003534,CUST-00202,2265.92,USD,bank_transfer,success,2024-08-05T00:00:00,2024-08-05T00:00:00
PAY-00003175,INV-00003535,CUST-00202,2265.92,USD,paypal,success,2024-09-08T00:00:00,2024-09-08T00:00:00
PAY-00003176,INV-00003536,CUST-00202,2265.92,USD,bank_transfer,success,2024-10-08T00:00:00,2024-10-08T00:00:00
PAY-00003177,INV-00003538,CUST-00202,2265.92,USD,bank_transfer,success,2024-11-28T00:00:00,2024-11-28T00:00:00
PAY-00003178,INV-00003539,CUST-00202,2265.92,USD,stripe,success,2024-12-30T00:00:00,2024-12-30T00:00:00
PAY-00003179,INV-00003540,CUST-00202,0.0,USD,paypal,failed,,2025-01-28T00:00:00
PAY-00003180,INV-00003542,CUST-00202,2265.92,USD,stripe,success,2025-04-02T00:00:00,2025-04-02T00:00:00
PAY-00003181,INV-00003543,CUST-00202,2265.92,USD,bank_transfer,success,2025-05-09T00:00:00,2025-05-09T00:00:00
PAY-00003182,INV-00003544,CUST-00202,2265.92,USD,paypal,success,2025-05-28T00:00:00,2025-05-28T00:00:00
PAY-00003183,INV-00003545,CUST-00202,2265.92,USD,paypal,success,2025-07-09T00:00:00,2025-07-09T00:00:00
PAY-00003184,INV-00003546,CUST-00202,2265.92,USD,stripe,success,2025-08-01T00:00:00,2025-08-01T00:00:00
PAY-00003185,INV-00003547,CUST-00202,2265.92,USD,paypal,success,2025-09-03T00:00:00,2025-09-03T00:00:00
PAY-00003186,INV-00003548,CUST-00202,2265.92,USD,credit_card,success,2025-09-27T00:00:00,2025-09-27T00:00:00
PAY-00003187,INV-00003549,CUST-00202,0.0,USD,credit_card,failed,,2025-10-27T00:00:00
PAY-00003188,INV-00003550,CUST-00202,2265.92,USD,bank_transfer,success,2025-12-02T00:00:00,2025-12-02T00:00:00
PAY-00003189,INV-00003552,CUST-00202,2265.92,USD,bank_transfer,success,2026-01-23T00:00:00,2026-01-23T00:00:00
PAY-00003190,INV-00003553,CUST-00202,2265.92,USD,stripe,success,2026-03-05T00:00:00,2026-03-05T00:00:00
PAY-00003191,INV-00003554,CUST-00202,0.0,USD,bank_transfer,failed,,2026-03-24T00:00:00
PAY-00003192,INV-00003555,CUST-00202,2265.92,USD,paypal,success,2026-04-22T00:00:00,2026-04-22T00:00:00
PAY-00003193,INV-00003556,CUST-00202,2265.92,USD,credit_card,success,2026-05-31T00:00:00,2026-05-31T00:00:00
PAY-00003194,INV-00003557,CUST-00203,989.08,USD,bank_transfer,success,2023-07-23T00:00:00,2023-07-23T00:00:00
PAY-00003195,INV-00003558,CUST-00203,989.08,USD,credit_card,success,2023-08-16T00:00:00,2023-08-16T00:00:00
PAY-00003196,INV-00003559,CUST-00203,989.08,USD,stripe,success,2023-09-18T00:00:00,2023-09-18T00:00:00
PAY-00003197,INV-00003560,CUST-00203,989.08,USD,credit_card,success,2023-10-07T00:00:00,2023-10-07T00:00:00
PAY-00003198,INV-00003561,CUST-00203,989.08,USD,bank_transfer,success,2023-11-09T00:00:00,2023-11-09T00:00:00
PAY-00003199,INV-00003562,CUST-00203,989.08,USD,stripe,success,2023-12-19T00:00:00,2023-12-19T00:00:00
PAY-00003200,INV-00003563,CUST-00203,989.08,USD,bank_transfer,success,2024-01-11T00:00:00,2024-01-11T00:00:00
PAY-00003201,INV-00003564,CUST-00203,989.08,USD,stripe,success,2024-02-16T00:00:00,2024-02-16T00:00:00
PAY-00003202,INV-00003565,CUST-00203,989.08,USD,bank_transfer,success,2024-03-12T00:00:00,2024-03-12T00:00:00
PAY-00003203,INV-00003566,CUST-00203,989.08,USD,credit_card,success,2024-04-12T00:00:00,2024-04-12T00:00:00
PAY-00003204,INV-00003567,CUST-00203,989.08,USD,bank_transfer,success,2024-05-03T00:00:00,2024-05-03T00:00:00
PAY-00003205,INV-00003569,CUST-00203,989.08,USD,bank_transfer,success,2024-07-02T00:00:00,2024-07-02T00:00:00
PAY-00003206,INV-00003570,CUST-00203,989.08,USD,bank_transfer,success,2024-08-14T00:00:00,2024-08-14T00:00:00
PAY-00003207,INV-00003571,CUST-00203,989.08,USD,stripe,success,2024-08-31T00:00:00,2024-08-31T00:00:00
PAY-00003208,INV-00003572,CUST-00203,989.08,USD,stripe,success,2024-10-11T00:00:00,2024-10-11T00:00:00
PAY-00003209,INV-00003574,CUST-00203,989.08,USD,bank_transfer,success,2024-12-05T00:00:00,2024-12-05T00:00:00
PAY-00003210,INV-00003575,CUST-00203,0.0,USD,stripe,failed,,2025-01-02T00:00:00
PAY-00003211,INV-00003576,CUST-00203,989.08,USD,credit_card,success,2025-02-09T00:00:00,2025-02-09T00:00:00
PAY-00003212,INV-00003577,CUST-00203,989.08,USD,paypal,success,2025-02-27T00:00:00,2025-02-27T00:00:00
PAY-00003213,INV-00003578,CUST-00203,989.08,USD,stripe,success,2025-04-01T00:00:00,2025-04-01T00:00:00
PAY-00003214,INV-00003579,CUST-00203,989.08,USD,credit_card,success,2025-05-09T00:00:00,2025-05-09T00:00:00
PAY-00003215,INV-00003580,CUST-00203,989.08,USD,bank_transfer,success,2025-06-09T00:00:00,2025-06-09T00:00:00
PAY-00003216,INV-00003581,CUST-00203,989.08,USD,stripe,success,2025-06-28T00:00:00,2025-06-28T00:00:00
PAY-00003217,INV-00003582,CUST-00203,989.08,USD,paypal,success,2025-08-10T00:00:00,2025-08-10T00:00:00
PAY-00003218,INV-00003583,CUST-00203,989.08,USD,credit_card,success,2025-09-03T00:00:00,2025-09-03T00:00:00
PAY-00003219,INV-00003584,CUST-00203,989.08,USD,paypal,success,2025-10-04T00:00:00,2025-10-04T00:00:00
PAY-00003220,INV-00003586,CUST-00203,989.08,USD,credit_card,success,2025-11-30T00:00:00,2025-11-30T00:00:00
PAY-00003221,INV-00003587,CUST-00203,989.08,USD,paypal,success,2025-12-30T00:00:00,2025-12-30T00:00:00
PAY-00003222,INV-00003588,CUST-00203,989.08,USD,bank_transfer,success,2026-02-05T00:00:00,2026-02-05T00:00:00
PAY-00003223,INV-00003589,CUST-00203,0.0,USD,paypal,failed,,2026-02-26T00:00:00
PAY-00003224,INV-00003590,CUST-00203,989.08,USD,bank_transfer,success,2026-03-28T00:00:00,2026-03-28T00:00:00
PAY-00003225,INV-00003591,CUST-00203,989.08,USD,paypal,success,2026-05-08T00:00:00,2026-05-08T00:00:00
PAY-00003226,INV-00003592,CUST-00203,989.08,USD,credit_card,success,2026-06-05T00:00:00,2026-06-05T00:00:00
PAY-00003227,INV-00003593,CUST-00204,1295.28,USD,stripe,success,2025-07-29T00:00:00,2025-07-29T00:00:00
PAY-00003228,INV-00003594,CUST-00204,1295.28,USD,credit_card,success,2025-08-17T00:00:00,2025-08-17T00:00:00
PAY-00003229,INV-00003595,CUST-00204,0.0,USD,bank_transfer,failed,,2025-09-21T00:00:00
PAY-00003230,INV-00003596,CUST-00204,1295.28,USD,bank_transfer,success,2025-10-30T00:00:00,2025-10-30T00:00:00
PAY-00003231,INV-00003597,CUST-00204,1295.28,USD,bank_transfer,success,2025-11-21T00:00:00,2025-11-21T00:00:00
PAY-00003232,INV-00003598,CUST-00204,1295.28,USD,bank_transfer,success,2025-12-21T00:00:00,2025-12-21T00:00:00
PAY-00003233,INV-00003599,CUST-00204,1295.28,USD,paypal,success,2026-01-14T00:00:00,2026-01-14T00:00:00
PAY-00003234,INV-00003600,CUST-00204,1295.28,USD,credit_card,success,2026-02-25T00:00:00,2026-02-25T00:00:00
PAY-00003235,INV-00003601,CUST-00204,1295.28,USD,bank_transfer,success,2026-03-15T00:00:00,2026-03-15T00:00:00
PAY-00003236,INV-00003602,CUST-00204,1295.28,USD,credit_card,success,2026-04-20T00:00:00,2026-04-20T00:00:00
