account_id,customer_id,account_type,balance,currency,status,opened_at,created_at,updated_at
ACC-00000964,FIN-000634,business,10835.54,USD,active,2026-05-21T22:19:34,2026-05-21T22:19:34,2026-06-29T14:46:10.647673
ACC-00000965,FIN-000635,savings,18221.45,USD,active,2025-12-30T00:10:09,2025-12-30T00:10:09,2026-06-29T14:46:10.647736
ACC-00000966,FIN-000635,business,26791.7,USD,active,2025-02-24T04:12:41,2025-02-24T04:12:41,2026-06-29T14:46:10.647758
ACC-00000967,FIN-000636,business,38710.32,USD,dormant,2026-06-08T08:41:22,2026-06-08T08:41:22,2026-06-29T14:46:10.647821
ACC-00000968,FIN-000637,premium,40238.51,USD,active,2026-05-02T03:41:41,2026-05-02T03:41:41,2026-06-29T14:46:10.647884
ACC-00000969,FIN-000637,current,40310.5,USD,closed,2025-05-14T00:48:37,2025-05-14T00:48:37,2026-06-29T14:46:10.647906
ACC-00000970,FIN-000638,premium,23995.51,USD,dormant,2026-04-10T09:39:57,2026-04-10T09:39:57,2026-06-29T14:46:10.647969
ACC-00000971,FIN-000639,business,15114.47,USD,active,2025-12-02T21:39:28,2025-12-02T21:39:28,2026-06-29T14:46:10.648040
ACC-00000972,FIN-000640,business,2119.12,USD,active,2025-10-28T11:00:38,2025-10-28T11:00:38,2026-06-29T14:46:10.648107
ACC-00000973,FIN-000641,premium,49674.8,USD,dormant,2026-04-16T10:16:17,2026-04-16T10:16:17,2026-06-29T14:46:10.648178
ACC-00000974,FIN-000641,business,34171.65,USD,closed,2026-02-26T13:42:28,2026-02-26T13:42:28,2026-06-29T14:46:10.648206
ACC-00000975,FIN-000642,savings,158.02,USD,dormant,2025-01-08T10:21:56,2025-01-08T10:21:56,2026-06-29T14:46:10.648268
ACC-00000976,FIN-000642,premium,24338.78,USD,active,2025-02-27T16:38:00,2025-02-27T16:38:00,2026-06-29T14:46:10.648289
ACC-00000977,FIN-000643,premium,482.17,USD,dormant,2026-05-08T20:21:13,2026-05-08T20:21:13,2026-06-29T14:46:10.648351
ACC-00000978,FIN-000644,current,32979.48,USD,active,2025-07-21T22:03:12,2025-07-21T22:03:12,2026-06-29T14:46:10.648412
ACC-00000979,FIN-000644,premium,9058.73,USD,active,2024-09-20T00:47:36,2024-09-20T00:47:36,2026-06-29T14:46:10.648434
ACC-00000980,FIN-000644,current,16856.83,USD,frozen,2025-06-18T02:53:56,2025-06-18T02:53:56,2026-06-29T14:46:10.648455
ACC-00000981,FIN-000645,premium,9246.83,USD,active,2026-04-19T02:44:53,2026-04-19T02:44:53,2026-06-29T14:46:10.648517
ACC-00000982,FIN-000646,savings,37538.33,USD,closed,2025-09-01T14:30:49,2025-09-01T14:30:49,2026-06-29T14:46:10.648578
ACC-00000983,FIN-000646,current,8221.3,USD,dormant,2024-07-15T05:36:07,2024-07-15T05:36:07,2026-06-29T14:46:10.648601
ACC-00000984,FIN-000647,premium,20400.78,USD,active,2025-02-02T20:07:45,2025-02-02T20:07:45,2026-06-29T14:46:10.648664
ACC-00000985,FIN-000648,business,16735.95,USD,active,2024-04-30T19:06:24,2024-04-30T19:06:24,2026-06-29T14:46:10.648727
ACC-00000986,FIN-000648,savings,23694.88,USD,active,2024-04-27T21:39:22,2024-04-27T21:39:22,2026-06-29T14:46:10.648749
ACC-00000987,FIN-000649,current,13259.86,USD,closed,2026-05-28T09:30:09,2026-05-28T09:30:09,2026-06-29T14:46:10.648812
ACC-00000988,FIN-000650,current,29134.56,USD,dormant,2025-12-28T05:54:53,2025-12-28T05:54:53,2026-06-29T14:46:10.648874
ACC-00000989,FIN-000650,savings,2454.92,USD,closed,2025-10-29T01:39:58,2025-10-29T01:39:58,2026-06-29T14:46:10.648896
ACC-00000990,FIN-000651,current,20437.36,USD,frozen,2026-05-13T04:56:49,2026-05-13T04:56:49,2026-06-29T14:46:10.648961
ACC-00000991,FIN-000652,premium,47157.2,USD,dormant,2026-02-19T22:22:36,2026-02-19T22:22:36,2026-06-29T14:46:10.649022
ACC-00000992,FIN-000653,current,36314.58,USD,active,2025-03-02T16:38:17,2025-03-02T16:38:17,2026-06-29T14:46:10.649084
ACC-00000993,FIN-000654,premium,33491.86,USD,active,2026-03-01T15:15:39,2026-03-01T15:15:39,2026-06-29T14:46:10.649146
ACC-00000994,FIN-000655,savings,3174.58,USD,dormant,2025-12-17T17:13:16,2025-12-17T17:13:16,2026-06-29T14:46:10.649207
ACC-00000995,FIN-000656,premium,36023.78,USD,closed,2025-07-18T04:42:21,2025-07-18T04:42:21,2026-06-29T14:46:10.649270
ACC-00000996,FIN-000656,business,6239.82,USD,active,2025-08-22T14:58:49,2025-08-22T14:58:49,2026-06-29T14:46:10.649291
ACC-00000997,FIN-000657,savings,25133.4,USD,frozen,2026-02-15T04:58:19,2026-02-15T04:58:19,2026-06-29T14:46:10.649353
ACC-00000998,FIN-000658,current,40867.57,USD,active,2025-07-18T08:52:12,2025-07-18T08:52:12,2026-06-29T14:46:10.649416
ACC-00000999,FIN-000658,business,26438.01,USD,active,2025-08-04T01:15:44,2025-08-04T01:15:44,2026-06-29T14:46:10.649440
ACC-00001000,FIN-000659,premium,4959.47,USD,active,2025-07-26T20:10:23,2025-07-26T20:10:23,2026-06-29T14:46:10.649503
ACC-00001001,FIN-000660,savings,12664.65,USD,dormant,2024-05-31T15:25:58,2024-05-31T15:25:58,2026-06-29T14:46:10.649564
ACC-00001002,FIN-000661,current,24258.76,USD,active,2025-02-08T06:47:47,2025-02-08T06:47:47,2026-06-29T14:46:10.649640
ACC-00001003,FIN-000661,savings,32038.86,USD,active,2025-01-07T00:48:30,2025-01-07T00:48:30,2026-06-29T14:46:10.649666
ACC-00001004,FIN-000662,business,19691.89,USD,dormant,2025-11-04T16:53:38,2025-11-04T16:53:38,2026-06-29T14:46:10.649732
ACC-00001005,FIN-000663,business,37985.56,USD,dormant,2025-07-19T07:04:10,2025-07-19T07:04:10,2026-06-29T14:46:10.649801
ACC-00001006,FIN-000663,premium,37817.96,USD,dormant,2026-05-11T13:33:51,2026-05-11T13:33:51,2026-06-29T14:46:10.649822
ACC-00001007,FIN-000664,premium,1363.12,USD,active,2026-05-07T09:55:17,2026-05-07T09:55:17,2026-06-29T14:46:10.649885
ACC-00001008,FIN-000665,savings,22051.78,USD,active,2025-08-24T12:23:50,2025-08-24T12:23:50,2026-06-29T14:46:10.649946
ACC-00001009,FIN-000666,current,27881.39,USD,active,2026-05-06T16:40:36,2026-05-06T16:40:36,2026-06-29T14:46:10.650008
ACC-00001010,FIN-000666,current,14556.95,USD,active,2026-03-07T19:14:51,2026-03-07T19:14:51,2026-06-29T14:46:10.650030
ACC-00001011,FIN-000666,premium,43217.41,USD,active,2026-04-01T02:29:30,2026-04-01T02:29:30,2026-06-29T14:46:10.650051
ACC-00001012,FIN-000667,current,4975.19,USD,dormant,2025-07-26T11:51:05,2025-07-26T11:51:05,2026-06-29T14:46:10.650114
ACC-00001013,FIN-000667,savings,40270.38,USD,active,2025-11-27T23:22:49,2025-11-27T23:22:49,2026-06-29T14:46:10.650135
ACC-00001014,FIN-000667,savings,43069.84,USD,active,2024-07-27T12:35:03,2024-07-27T12:35:03,2026-06-29T14:46:10.650156
ACC-00001015,FIN-000668,savings,4063.24,USD,active,2026-05-23T03:52:56,2026-05-23T03:52:56,2026-06-29T14:46:10.650219
ACC-00001016,FIN-000669,premium,5009.43,USD,active,2026-03-18T20:13:20,2026-03-18T20:13:20,2026-06-29T14:46:10.650280
ACC-00001017,FIN-000669,current,25080.06,USD,dormant,2026-06-09T13:12:50,2026-06-09T13:12:50,2026-06-29T14:46:10.650301
ACC-00001018,FIN-000670,current,12260.46,USD,active,2025-04-16T08:36:01,2025-04-16T08:36:01,2026-06-29T14:46:10.650364
ACC-00001019,FIN-000671,premium,38168.81,USD,active,2026-06-05T10:37:58,2026-06-05T10:37:58,2026-06-29T14:46:10.650425
ACC-00001020,FIN-000671,current,9297.9,USD,active,2025-10-19T22:01:44,2025-10-19T22:01:44,2026-06-29T14:46:10.650447
ACC-00001021,FIN-000671,premium,30655.12,USD,closed,2026-01-27T22:27:27,2026-01-27T22:27:27,2026-06-29T14:46:10.650470
ACC-00001022,FIN-000672,premium,10475.76,USD,active,2025-10-06T18:46:16,2025-10-06T18:46:16,2026-06-29T14:46:10.650534
ACC-00001023,FIN-000672,current,37334.22,USD,frozen,2023-12-13T20:15:33,2023-12-13T20:15:33,2026-06-29T14:46:10.650556
ACC-00001024,FIN-000673,premium,49357.6,USD,dormant,2025-11-11T23:04:11,2025-11-11T23:04:11,2026-06-29T14:46:10.650649
ACC-00001025,FIN-000674,business,41437.02,USD,active,2025-08-05T12:18:30,2025-08-05T12:18:30,2026-06-29T14:46:10.650715
ACC-00001026,FIN-000675,current,41336.82,USD,active,2025-07-30T20:02:14,2025-07-30T20:02:14,2026-06-29T14:46:10.650784
ACC-00001027,FIN-000675,premium,203.29,USD,dormant,2025-10-25T14:41:37,2025-10-25T14:41:37,2026-06-29T14:46:10.650808
ACC-00001028,FIN-000676,business,40189.08,USD,frozen,2025-11-16T21:37:20,2025-11-16T21:37:20,2026-06-29T14:46:10.650872
ACC-00001029,FIN-000677,premium,45385.07,USD,active,2023-09-03T00:52:44,2023-09-03T00:52:44,2026-06-29T14:46:10.650935
ACC-00001030,FIN-000678,premium,34585.74,USD,closed,2026-04-07T00:20:43,2026-04-07T00:20:43,2026-06-29T14:46:10.650997
ACC-00001031,FIN-000678,premium,4274.39,USD,active,2025-11-27T04:13:21,2025-11-27T04:13:21,2026-06-29T14:46:10.651019
ACC-00001032,FIN-000679,current,36480.83,USD,active,2024-12-15T02:44:06,2024-12-15T02:44:06,2026-06-29T14:46:10.651082
ACC-00001033,FIN-000679,premium,39403.84,USD,active,2025-12-24T05:59:24,2025-12-24T05:59:24,2026-06-29T14:46:10.651103
ACC-00001034,FIN-000680,savings,33079.91,USD,active,2025-05-15T06:40:17,2025-05-15T06:40:17,2026-06-29T14:46:10.651166
ACC-00001035,FIN-000680,business,6246.44,USD,active,2025-07-03T02:16:25,2025-07-03T02:16:25,2026-06-29T14:46:10.651189
ACC-00001036,FIN-000681,business,8136.89,USD,active,2026-01-30T19:24:08,2026-01-30T19:24:08,2026-06-29T14:46:10.651262
ACC-00001037,FIN-000682,current,7750.73,USD,dormant,2026-03-31T10:48:07,2026-03-31T10:48:07,2026-06-29T14:46:10.651327
ACC-00001038,FIN-000683,premium,30412.06,USD,active,2026-05-04T05:29:16,2026-05-04T05:29:16,2026-06-29T14:46:10.651391
ACC-00001039,FIN-000683,business,37105.09,USD,active,2025-07-12T09:19:16,2025-07-12T09:19:16,2026-06-29T14:46:10.651414
ACC-00001040,FIN-000684,current,49037.0,USD,active,2026-05-16T10:28:31,2026-05-16T10:28:31,2026-06-29T14:46:10.651484
ACC-00001041,FIN-000684,current,8281.82,USD,closed,2026-06-08T02:51:31,2026-06-08T02:51:31,2026-06-29T14:46:10.651505
ACC-00001042,FIN-000685,savings,40149.79,USD,frozen,2026-02-15T08:27:37,2026-02-15T08:27:37,2026-06-29T14:46:10.651569
ACC-00001043,FIN-000685,business,29457.52,USD,dormant,2026-05-27T01:03:54,2026-05-27T01:03:54,2026-06-29T14:46:10.651591
ACC-00001044,FIN-000685,current,1170.7,USD,active,2026-04-01T09:12:50,2026-04-01T09:12:50,2026-06-29T14:46:10.651612
ACC-00001045,FIN-000686,current,10493.46,USD,active,2026-03-14T15:00:05,2026-03-14T15:00:05,2026-06-29T14:46:10.651675
ACC-00001046,FIN-000687,business,18834.31,USD,closed,2024-06-21T02:44:30,2024-06-21T02:44:30,2026-06-29T14:46:10.651738
ACC-00001047,FIN-000688,current,20149.13,USD,active,2025-11-02T17:29:26,2025-11-02T17:29:26,2026-06-29T14:46:10.651799
ACC-00001048,FIN-000689,savings,30715.45,USD,active,2026-06-29T02:57:13,2026-06-29T02:57:13,2026-06-29T14:46:10.651859
ACC-00001049,FIN-000689,current,33066.98,USD,active,2026-06-06T09:01:34,2026-06-06T09:01:34,2026-06-29T14:46:10.651881
ACC-00001050,FIN-000689,current,4190.7,USD,active,2026-04-15T00:45:46,2026-04-15T00:45:46,2026-06-29T14:46:10.651901
ACC-00001051,FIN-000690,current,7836.36,USD,dormant,2025-10-30T06:43:01,2025-10-30T06:43:01,2026-06-29T14:46:10.651965
ACC-00001052,FIN-000691,current,16895.74,USD,active,2025-07-19T07:31:16,2025-07-19T07:31:16,2026-06-29T14:46:10.652027
ACC-00001053,FIN-000692,current,36424.17,USD,dormant,2024-10-05T03:32:03,2024-10-05T03:32:03,2026-06-29T14:46:10.652088
ACC-00001054,FIN-000693,savings,10785.41,USD,frozen,2025-10-27T09:47:20,2025-10-27T09:47:20,2026-06-29T14:46:10.652149
ACC-00001055,FIN-000693,savings,18412.39,USD,closed,2026-02-15T17:13:12,2026-02-15T17:13:12,2026-06-29T14:46:10.652172
ACC-00001056,FIN-000694,premium,7579.58,USD,active,2026-05-29T00:11:15,2026-05-29T00:11:15,2026-06-29T14:46:10.652235
ACC-00001057,FIN-000695,savings,47938.5,USD,active,2024-08-14T09:37:33,2024-08-14T09:37:33,2026-06-29T14:46:10.652297
ACC-00001058,FIN-000696,current,34987.39,USD,active,2026-06-24T20:46:41,2026-06-24T20:46:41,2026-06-29T14:46:10.652358
ACC-00001059,FIN-000696,savings,20272.33,USD,closed,2026-04-19T02:55:24,2026-04-19T02:55:24,2026-06-29T14:46:10.652379
ACC-00001060,FIN-000696,business,31770.54,USD,frozen,2025-12-20T17:06:10,2025-12-20T17:06:10,2026-06-29T14:46:10.652400
ACC-00001061,FIN-000697,current,39211.44,USD,closed,2026-05-21T13:06:31,2026-05-21T13:06:31,2026-06-29T14:46:10.652462
ACC-00001062,FIN-000697,current,12280.17,USD,dormant,2026-02-09T01:24:49,2026-02-09T01:24:49,2026-06-29T14:46:10.652484
ACC-00001063,FIN-000698,premium,22964.13,USD,frozen,2026-02-28T06:24:25,2026-02-28T06:24:25,2026-06-29T14:46:10.652547
ACC-00001064,FIN-000698,savings,33268.24,USD,active,2025-06-06T23:27:02,2025-06-06T23:27:02,2026-06-29T14:46:10.652568
ACC-00001065,FIN-000699,premium,30760.34,USD,active,2025-03-04T09:45:16,2025-03-04T09:45:16,2026-06-29T14:46:10.652632
ACC-00001066,FIN-000700,savings,34310.44,USD,active,2024-07-05T11:11:49,2024-07-05T11:11:49,2026-06-29T14:46:10.652693
ACC-00001067,FIN-000700,business,3057.11,USD,active,2023-11-12T14:26:41,2023-11-12T14:26:41,2026-06-29T14:46:10.652714
ACC-00001068,FIN-000701,business,37452.1,USD,closed,2026-01-24T13:28:48,2026-01-24T13:28:48,2026-06-29T14:46:10.652777
ACC-00001069,FIN-000702,current,29012.94,USD,active,2026-02-28T12:39:20,2026-02-28T12:39:20,2026-06-29T14:46:10.652838
ACC-00001070,FIN-000703,current,2877.54,USD,active,2025-10-22T19:49:38,2025-10-22T19:49:38,2026-06-29T14:46:10.652898
ACC-00001071,FIN-000703,savings,5779.35,USD,active,2025-03-07T04:19:36,2025-03-07T04:19:36,2026-06-29T14:46:10.652919
ACC-00001072,FIN-000704,business,14316.02,USD,active,2024-06-26T15:25:07,2024-06-26T15:25:07,2026-06-29T14:46:10.652979
ACC-00001073,FIN-000705,business,27212.63,USD,closed,2024-04-21T20:44:34,2024-04-21T20:44:34,2026-06-29T14:46:10.653041
ACC-00001074,FIN-000705,current,22960.64,USD,closed,2024-05-27T21:35:00,2024-05-27T21:35:00,2026-06-29T14:46:10.653062
ACC-00001075,FIN-000706,business,42569.02,USD,active,2025-07-18T22:47:34,2025-07-18T22:47:34,2026-06-29T14:46:10.653123
ACC-00001076,FIN-000706,premium,2445.79,USD,active,2024-08-18T08:49:22,2024-08-18T08:49:22,2026-06-29T14:46:10.653146
ACC-00001077,FIN-000706,business,359.89,USD,closed,2026-01-20T00:03:31,2026-01-20T00:03:31,2026-06-29T14:46:10.653167
ACC-00001078,FIN-000707,premium,4791.7,USD,active,2025-01-16T22:49:20,2025-01-16T22:49:20,2026-06-29T14:46:10.653229
ACC-00001079,FIN-000708,savings,30112.62,USD,active,2026-05-11T21:38:20,2026-05-11T21:38:20,2026-06-29T14:46:10.653299
ACC-00001080,FIN-000709,current,20983.6,USD,active,2026-05-10T20:04:11,2026-05-10T20:04:11,2026-06-29T14:46:10.653362
ACC-00001081,FIN-000710,current,4057.86,USD,dormant,2025-07-07T07:54:00,2025-07-07T07:54:00,2026-06-29T14:46:10.653512
ACC-00001082,FIN-000710,premium,24656.89,USD,active,2025-12-19T21:41:20,2025-12-19T21:41:20,2026-06-29T14:46:10.653535
ACC-00001083,FIN-000711,premium,11256.09,USD,active,2025-10-25T05:12:06,2025-10-25T05:12:06,2026-06-29T14:46:10.653612
ACC-00001084,FIN-000712,premium,22730.85,USD,active,2026-06-15T19:21:47,2026-06-15T19:21:47,2026-06-29T14:46:10.653676
ACC-00001085,FIN-000712,savings,16819.35,USD,active,2025-08-13T23:27:14,2025-08-13T23:27:14,2026-06-29T14:46:10.653699
ACC-00001086,FIN-000713,current,11927.08,USD,closed,2025-06-29T14:13:32,2025-06-29T14:13:32,2026-06-29T14:46:10.653769
ACC-00001087,FIN-000714,premium,16635.75,USD,dormant,2024-04-25T11:23:20,2024-04-25T11:23:20,2026-06-29T14:46:10.653834
ACC-00001088,FIN-000714,savings,43204.52,USD,active,2024-11-13T12:50:48,2024-11-13T12:50:48,2026-06-29T14:46:10.653855
ACC-00001089,FIN-000715,business,13358.24,USD,active,2024-02-09T18:25:19,2024-02-09T18:25:19,2026-06-29T14:46:10.653919
ACC-00001090,FIN-000715,business,444.56,USD,active,2026-01-06T12:02:24,2026-01-06T12:02:24,2026-06-29T14:46:10.653942
ACC-00001091,FIN-000716,premium,44035.68,USD,frozen,2026-01-27T10:58:15,2026-01-27T10:58:15,2026-06-29T14:46:10.654007
ACC-00001092,FIN-000717,savings,1374.89,USD,active,2025-04-23T06:28:50,2025-04-23T06:28:50,2026-06-29T14:46:10.654071
ACC-00001093,FIN-000718,business,23791.64,USD,closed,2026-03-18T07:37:00,2026-03-18T07:37:00,2026-06-29T14:46:10.654135
ACC-00001094,FIN-000719,business,32984.28,USD,active,2024-12-07T05:02:57,2024-12-07T05:02:57,2026-06-29T14:46:10.654206
ACC-00001095,FIN-000720,savings,43729.99,USD,closed,2026-06-26T19:24:01,2026-06-26T19:24:01,2026-06-29T14:46:10.654270
ACC-00001096,FIN-000720,business,5088.14,USD,frozen,2026-06-22T11:19:05,2026-06-22T11:19:05,2026-06-29T14:46:10.654292
ACC-00001097,FIN-000721,premium,48162.41,USD,active,2026-03-30T20:18:06,2026-03-30T20:18:06,2026-06-29T14:46:10.654353
ACC-00001098,FIN-000721,premium,4934.81,USD,active,2026-06-20T00:43:03,2026-06-20T00:43:03,2026-06-29T14:46:10.654375
ACC-00001099,FIN-000722,premium,40199.59,USD,active,2026-05-12T07:12:32,2026-05-12T07:12:32,2026-06-29T14:46:10.654436
ACC-00001100,FIN-000723,savings,10364.28,USD,closed,2026-06-19T23:07:38,2026-06-19T23:07:38,2026-06-29T14:46:10.654497
ACC-00001101,FIN-000723,business,27591.57,USD,active,2026-06-03T01:48:43,2026-06-03T01:48:43,2026-06-29T14:46:10.654519
ACC-00001102,FIN-000723,premium,17361.24,USD,frozen,2026-06-25T19:53:47,2026-06-25T19:53:47,2026-06-29T14:46:10.654543
ACC-00001103,FIN-000724,premium,49405.15,USD,dormant,2026-05-18T04:16:59,2026-05-18T04:16:59,2026-06-29T14:46:10.654605
ACC-00001104,FIN-000725,savings,41080.86,USD,active,2026-03-23T22:30:04,2026-03-23T22:30:04,2026-06-29T14:46:10.654668
ACC-00001105,FIN-000726,premium,34191.23,USD,dormant,2025-09-05T21:29:09,2025-09-05T21:29:09,2026-06-29T14:46:10.654731
ACC-00001106,FIN-000727,business,10530.24,USD,active,2026-03-22T21:48:53,2026-03-22T21:48:53,2026-06-29T14:46:10.654793
ACC-00001107,FIN-000727,savings,9032.82,USD,active,2026-05-28T16:01:05,2026-05-28T16:01:05,2026-06-29T14:46:10.654815
ACC-00001108,FIN-000728,premium,41225.3,USD,active,2026-02-02T03:47:58,2026-02-02T03:47:58,2026-06-29T14:46:10.654878
ACC-00001109,FIN-000728,business,43955.41,USD,closed,2026-04-04T00:54:40,2026-04-04T00:54:40,2026-06-29T14:46:10.654899
ACC-00001110,FIN-000729,business,32036.83,USD,active,2024-11-21T15:57:25,2024-11-21T15:57:25,2026-06-29T14:46:10.654962
ACC-00001111,FIN-000729,current,4945.4,USD,active,2025-05-17T18:12:43,2025-05-17T18:12:43,2026-06-29T14:46:10.654984
ACC-00001112,FIN-000730,premium,19105.67,USD,active,2026-05-07T06:59:49,2026-05-07T06:59:49,2026-06-29T14:46:10.655046
ACC-00001113,FIN-000731,savings,17624.52,USD,active,2026-03-21T13:29:59,2026-03-21T13:29:59,2026-06-29T14:46:10.655107
ACC-00001114,FIN-000732,savings,26625.54,USD,active,2024-08-14T08:52:41,2024-08-14T08:52:41,2026-06-29T14:46:10.655170
ACC-00001115,FIN-000733,current,8047.54,USD,active,2025-03-22T09:38:31,2025-03-22T09:38:31,2026-06-29T14:46:10.655232
ACC-00001116,FIN-000734,premium,13577.17,USD,active,2023-10-19T18:23:18,2023-10-19T18:23:18,2026-06-29T14:46:10.655314
ACC-00001117,FIN-000735,premium,22608.48,USD,active,2026-05-09T05:00:00,2026-05-09T05:00:00,2026-06-29T14:46:10.655397
ACC-00001118,FIN-000736,business,6439.2,USD,active,2026-05-02T03:25:17,2026-05-02T03:25:17,2026-06-29T14:46:10.655479
ACC-00001119,FIN-000737,current,38539.73,USD,active,2025-06-30T21:02:07,2025-06-30T21:02:07,2026-06-29T14:46:10.655559
ACC-00001120,FIN-000738,premium,45983.37,USD,active,2025-06-20T01:11:26,2025-06-20T01:11:26,2026-06-29T14:46:10.655640
ACC-00001121,FIN-000739,business,31920.62,USD,active,2026-06-18T08:59:06,2026-06-18T08:59:06,2026-06-29T14:46:10.655721
ACC-00001122,FIN-000739,premium,44298.1,USD,dormant,2026-06-19T14:43:22,2026-06-19T14:43:22,2026-06-29T14:46:10.655749
ACC-00001123,FIN-000740,business,4871.14,USD,active,2026-01-10T10:02:29,2026-01-10T10:02:29,2026-06-29T14:46:10.655830
ACC-00001124,FIN-000741,current,23606.13,USD,active,2026-04-20T00:48:10,2026-04-20T00:48:10,2026-06-29T14:46:10.655911
ACC-00001125,FIN-000742,business,17031.94,USD,dormant,2026-05-20T06:49:45,2026-05-20T06:49:45,2026-06-29T14:46:10.655992
ACC-00001126,FIN-000743,savings,13920.53,USD,active,2023-09-13T02:33:55,2023-09-13T02:33:55,2026-06-29T14:46:10.656073
ACC-00001127,FIN-000743,savings,31181.54,USD,active,2023-10-03T17:51:31,2023-10-03T17:51:31,2026-06-29T14:46:10.656100
ACC-00001128,FIN-000744,business,31699.72,USD,active,2026-03-26T20:55:54,2026-03-26T20:55:54,2026-06-29T14:46:10.656181
ACC-00001129,FIN-000745,current,46186.6,USD,active,2026-03-02T09:15:55,2026-03-02T09:15:55,2026-06-29T14:46:10.656263
ACC-00001130,FIN-000746,savings,25359.47,USD,dormant,2026-05-09T17:59:22,2026-05-09T17:59:22,2026-06-29T14:46:10.656343
ACC-00001131,FIN-000747,business,46711.0,USD,frozen,2025-06-11T02:49:55,2025-06-11T02:49:55,2026-06-29T14:46:10.656425
ACC-00001132,FIN-000748,business,3181.86,USD,active,2024-07-22T09:13:01,2024-07-22T09:13:01,2026-06-29T14:46:10.656510
ACC-00001133,FIN-000749,premium,15466.25,USD,active,2025-07-16T15:41:21,2025-07-16T15:41:21,2026-06-29T14:46:10.656593
ACC-00001134,FIN-000750,business,47106.77,USD,active,2025-04-13T02:20:00,2025-04-13T02:20:00,2026-06-29T14:46:10.656684
ACC-00001135,FIN-000750,business,1488.98,USD,active,2025-06-04T10:45:09,2025-06-04T10:45:09,2026-06-29T14:46:10.656713
ACC-00001136,FIN-000751,current,16575.87,USD,closed,2024-06-16T05:31:31,2024-06-16T05:31:31,2026-06-29T14:46:10.656821
ACC-00001137,FIN-000752,current,15965.23,USD,active,2025-10-12T12:20:37,2025-10-12T12:20:37,2026-06-29T14:46:10.656916
ACC-00001138,FIN-000753,premium,20708.83,USD,active,2025-03-27T09:02:37,2025-03-27T09:02:37,2026-06-29T14:46:10.657000
ACC-00001139,FIN-000754,current,9232.6,USD,active,2026-04-30T02:48:29,2026-04-30T02:48:29,2026-06-29T14:46:10.657084
ACC-00001140,FIN-000754,current,43949.11,USD,dormant,2026-03-02T02:41:37,2026-03-02T02:41:37,2026-06-29T14:46:10.657113
ACC-00001141,FIN-000755,current,29433.4,USD,active,2025-06-04T15:37:38,2025-06-04T15:37:38,2026-06-29T14:46:10.657198
ACC-00001142,FIN-000756,current,3605.33,USD,active,2026-04-24T02:07:17,2026-04-24T02:07:17,2026-06-29T14:46:10.657292
