repayment_id,loan_id,customer_id,amount_due,amount_paid,status,due_date,paid_at,created_at
REP-00000966,LON-0000154,FIN-000743,1582.31,1582.31,paid,2025-11-22,2025-11-24T08:37:05,2025-11-22T08:37:05
REP-00000967,LON-0000154,FIN-000743,1582.31,1582.31,paid,2025-12-22,2025-12-24T08:37:05,2025-12-22T08:37:05
REP-00000968,LON-0000154,FIN-000743,1582.31,1582.31,paid,2026-01-21,2026-01-24T08:37:05,2026-01-21T08:37:05
REP-00000969,LON-0000154,FIN-000743,1582.31,1582.31,paid,2026-02-20,2026-02-22T08:37:05,2026-02-20T08:37:05
REP-00000970,LON-0000154,FIN-000743,1582.31,1582.31,late,2026-03-22,2026-04-07T08:37:05,2026-03-22T08:37:05
REP-00000971,LON-0000154,FIN-000743,1582.31,1582.31,paid,2026-04-21,2026-04-24T08:37:05,2026-04-21T08:37:05
REP-00000972,LON-0000154,FIN-000743,1582.31,1582.31,paid,2026-05-21,2026-05-21T08:37:05,2026-05-21T08:37:05
REP-00000973,LON-0000154,FIN-000743,1582.31,1582.31,paid,2026-06-20,2026-06-20T08:37:05,2026-06-20T08:37:05
REP-00000974,LON-0000155,FIN-000744,1730.14,1730.14,paid,2026-06-14,2026-06-15T01:26:20,2026-06-14T01:26:20
REP-00000975,LON-0000156,FIN-000750,1421.62,1421.62,paid,2026-01-03,2026-01-05T02:42:54,2026-01-03T02:42:54
REP-00000976,LON-0000156,FIN-000750,1421.62,1421.62,paid,2026-02-02,2026-02-04T02:42:54,2026-02-02T02:42:54
REP-00000977,LON-0000156,FIN-000750,1421.62,1421.62,paid,2026-03-04,2026-03-06T02:42:54,2026-03-04T02:42:54
REP-00000978,LON-0000156,FIN-000750,1421.62,1421.62,paid,2026-04-03,2026-04-04T02:42:54,2026-04-03T02:42:54
REP-00000979,LON-0000156,FIN-000750,1421.62,1421.62,paid,2026-05-03,2026-05-05T02:42:54,2026-05-03T02:42:54
REP-00000980,LON-0000156,FIN-000750,1421.62,1421.62,paid,2026-06-02,2026-06-05T02:42:54,2026-06-02T02:42:54
REP-00000981,LON-0000157,FIN-000751,486.35,486.35,paid,2024-04-11,2024-04-14T08:41:09,2024-04-11T08:41:09
REP-00000982,LON-0000157,FIN-000751,486.35,486.35,paid,2024-05-11,2024-05-12T08:41:09,2024-05-11T08:41:09
REP-00000983,LON-0000157,FIN-000751,486.35,486.35,paid,2024-06-10,2024-06-13T08:41:09,2024-06-10T08:41:09
REP-00000984,LON-0000157,FIN-000751,486.35,486.35,paid,2024-07-10,2024-07-10T08:41:09,2024-07-10T08:41:09
REP-00000985,LON-0000157,FIN-000751,486.35,486.35,paid,2024-08-09,2024-08-10T08:41:09,2024-08-09T08:41:09
REP-00000986,LON-0000157,FIN-000751,486.35,486.35,paid,2024-09-08,2024-09-10T08:41:09,2024-09-08T08:41:09
REP-00000987,LON-0000157,FIN-000751,486.35,486.35,paid,2024-10-08,2024-10-08T08:41:09,2024-10-08T08:41:09
REP-00000988,LON-0000157,FIN-000751,486.35,486.35,paid,2024-11-07,2024-11-07T08:41:09,2024-11-07T08:41:09
REP-00000989,LON-0000157,FIN-000751,486.35,486.35,paid,2024-12-07,2024-12-07T08:41:09,2024-12-07T08:41:09
REP-00000990,LON-0000157,FIN-000751,486.35,486.35,paid,2025-01-06,2025-01-07T08:41:09,2025-01-06T08:41:09
REP-00000991,LON-0000157,FIN-000751,486.35,486.35,paid,2025-02-05,2025-02-07T08:41:09,2025-02-05T08:41:09
REP-00000992,LON-0000157,FIN-000751,486.35,486.35,paid,2025-03-07,2025-03-07T08:41:09,2025-03-07T08:41:09
REP-00000993,LON-0000157,FIN-000751,486.35,486.35,paid,2025-04-06,2025-04-06T08:41:09,2025-04-06T08:41:09
REP-00000994,LON-0000157,FIN-000751,486.35,486.35,paid,2025-05-06,2025-05-08T08:41:09,2025-05-06T08:41:09
REP-00000995,LON-0000157,FIN-000751,486.35,486.35,paid,2025-06-05,2025-06-08T08:41:09,2025-06-05T08:41:09
REP-00000996,LON-0000157,FIN-000751,486.35,486.35,paid,2025-07-05,2025-07-05T08:41:09,2025-07-05T08:41:09
REP-00000997,LON-0000157,FIN-000751,486.35,486.35,paid,2025-08-04,2025-08-06T08:41:09,2025-08-04T08:41:09
REP-00000998,LON-0000157,FIN-000751,486.35,486.35,late,2025-09-03,2025-09-25T08:41:09,2025-09-03T08:41:09
REP-00000999,LON-0000157,FIN-000751,486.35,486.35,paid,2025-10-03,2025-10-05T08:41:09,2025-10-03T08:41:09
REP-00001000,LON-0000157,FIN-000751,486.35,486.35,paid,2025-11-02,2025-11-03T08:41:09,2025-11-02T08:41:09
REP-00001001,LON-0000157,FIN-000751,486.35,486.35,paid,2025-12-02,2025-12-04T08:41:09,2025-12-02T08:41:09
REP-00001002,LON-0000157,FIN-000751,486.35,486.35,paid,2026-01-01,2026-01-04T08:41:09,2026-01-01T08:41:09
REP-00001003,LON-0000157,FIN-000751,486.35,486.35,paid,2026-01-31,2026-02-01T08:41:09,2026-01-31T08:41:09
REP-00001004,LON-0000157,FIN-000751,486.35,486.35,paid,2026-03-02,2026-03-05T08:41:09,2026-03-02T08:41:09
REP-00001005,LON-0000157,FIN-000751,486.35,486.35,paid,2026-04-01,2026-04-02T08:41:09,2026-04-01T08:41:09
REP-00001006,LON-0000157,FIN-000751,486.35,486.35,paid,2026-05-01,2026-05-03T08:41:09,2026-05-01T08:41:09
REP-00001007,LON-0000157,FIN-000751,486.35,486.35,paid,2026-05-31,2026-06-02T08:41:09,2026-05-31T08:41:09
REP-00001008,LON-0000158,FIN-000752,14727.98,14727.98,paid,2026-01-19,2026-01-20T23:28:09,2026-01-19T23:28:09
REP-00001009,LON-0000158,FIN-000752,14727.98,14727.98,late,2026-02-18,2026-03-06T23:28:09,2026-02-18T23:28:09
REP-00001010,LON-0000158,FIN-000752,14727.98,14727.98,paid,2026-03-20,2026-03-22T23:28:09,2026-03-20T23:28:09
REP-00001011,LON-0000159,FIN-000768,1962.12,1962.12,paid,2024-11-19,2024-11-20T16:19:00,2024-11-19T16:19:00
REP-00001012,LON-0000159,FIN-000768,1962.12,1962.12,paid,2024-12-19,2024-12-22T16:19:00,2024-12-19T16:19:00
REP-00001013,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-01-18,2025-01-19T16:19:00,2025-01-18T16:19:00
REP-00001014,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-02-17,2025-02-17T16:19:00,2025-02-17T16:19:00
REP-00001015,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-03-19,2025-03-19T16:19:00,2025-03-19T16:19:00
REP-00001016,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-04-18,2025-04-21T16:19:00,2025-04-18T16:19:00
REP-00001017,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-05-18,2025-05-21T16:19:00,2025-05-18T16:19:00
REP-00001018,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-06-17,2025-06-17T16:19:00,2025-06-17T16:19:00
REP-00001019,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-07-17,2025-07-18T16:19:00,2025-07-17T16:19:00
REP-00001020,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-08-16,2025-08-18T16:19:00,2025-08-16T16:19:00
REP-00001021,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-09-15,2025-09-18T16:19:00,2025-09-15T16:19:00
REP-00001022,LON-0000159,FIN-000768,1962.12,1962.12,paid,2025-10-15,2025-10-18T16:19:00,2025-10-15T16:19:00
REP-00001023,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-03-12,2025-03-15T20:49:45,2025-03-12T20:49:45
REP-00001024,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-04-11,2025-04-13T20:49:45,2025-04-11T20:49:45
REP-00001025,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-05-11,2025-05-14T20:49:45,2025-05-11T20:49:45
REP-00001026,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-06-10,2025-06-10T20:49:45,2025-06-10T20:49:45
REP-00001027,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-07-10,2025-07-11T20:49:45,2025-07-10T20:49:45
REP-00001028,LON-0000160,FIN-000769,1424.62,1424.62,late,2025-08-09,2025-08-23T20:49:45,2025-08-09T20:49:45
REP-00001029,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-09-08,2025-09-09T20:49:45,2025-09-08T20:49:45
REP-00001030,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-10-08,2025-10-08T20:49:45,2025-10-08T20:49:45
REP-00001031,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-11-07,2025-11-07T20:49:45,2025-11-07T20:49:45
REP-00001032,LON-0000160,FIN-000769,1424.62,1424.62,paid,2025-12-07,2025-12-10T20:49:45,2025-12-07T20:49:45
REP-00001033,LON-0000160,FIN-000769,1424.62,1424.62,paid,2026-01-06,2026-01-07T20:49:45,2026-01-06T20:49:45
REP-00001034,LON-0000160,FIN-000769,1424.62,1424.62,paid,2026-02-05,2026-02-06T20:49:45,2026-02-05T20:49:45
REP-00001035,LON-0000160,FIN-000769,1424.62,1424.62,paid,2026-03-07,2026-03-09T20:49:45,2026-03-07T20:49:45
REP-00001036,LON-0000160,FIN-000769,1424.62,1424.62,paid,2026-04-06,2026-04-09T20:49:45,2026-04-06T20:49:45
REP-00001037,LON-0000160,FIN-000769,1424.62,1424.62,paid,2026-05-06,2026-05-09T20:49:45,2026-05-06T20:49:45
REP-00001038,LON-0000160,FIN-000769,1424.62,0.0,missed,2026-06-05,,2026-06-05T20:49:45
REP-00001039,LON-0000161,FIN-000770,2270.95,2270.95,paid,2025-11-13,2025-11-15T12:44:18,2025-11-13T12:44:18
REP-00001040,LON-0000161,FIN-000770,2270.95,2270.95,paid,2025-12-13,2025-12-13T12:44:18,2025-12-13T12:44:18
REP-00001041,LON-0000161,FIN-000770,2270.95,2270.95,paid,2026-01-12,2026-01-15T12:44:18,2026-01-12T12:44:18
REP-00001042,LON-0000161,FIN-000770,2270.95,2270.95,paid,2026-02-11,2026-02-12T12:44:18,2026-02-11T12:44:18
REP-00001043,LON-0000161,FIN-000770,2270.95,2270.95,paid,2026-03-13,2026-03-15T12:44:18,2026-03-13T12:44:18
REP-00001044,LON-0000161,FIN-000770,2270.95,2270.95,paid,2026-04-12,2026-04-13T12:44:18,2026-04-12T12:44:18
REP-00001045,LON-0000162,FIN-000775,1159.3,1159.3,paid,2024-01-30,2024-02-01T20:02:28,2024-01-30T20:02:28
REP-00001046,LON-0000162,FIN-000775,1159.3,1159.3,paid,2024-02-29,2024-03-03T20:02:28,2024-02-29T20:02:28
REP-00001047,LON-0000162,FIN-000775,1159.3,1159.3,paid,2024-03-30,2024-03-31T20:02:28,2024-03-30T20:02:28
REP-00001048,LON-0000162,FIN-000775,1159.3,1159.3,paid,2024-04-29,2024-05-02T20:02:28,2024-04-29T20:02:28
REP-00001049,LON-0000162,FIN-000775,1159.3,1159.3,late,2024-05-29,2024-06-28T20:02:28,2024-05-29T20:02:28
REP-00001050,LON-0000162,FIN-000775,1159.3,1159.3,paid,2024-06-28,2024-07-01T20:02:28,2024-06-28T20:02:28
REP-00001051,LON-0000163,FIN-000776,5972.22,0.0,missed,2026-07-23,,2026-07-23T23:23:21
REP-00001052,LON-0000164,FIN-000782,10100.53,10100.53,paid,2025-02-21,2025-02-23T12:22:42,2025-02-21T12:22:42
REP-00001053,LON-0000164,FIN-000782,10100.53,10100.53,paid,2025-03-23,2025-03-24T12:22:42,2025-03-23T12:22:42
REP-00001054,LON-0000164,FIN-000782,10100.53,10100.53,paid,2025-04-22,2025-04-25T12:22:42,2025-04-22T12:22:42
REP-00001055,LON-0000165,FIN-000787,1624.85,1624.85,paid,2026-03-30,2026-04-02T04:52:24,2026-03-30T04:52:24
REP-00001056,LON-0000165,FIN-000787,1624.85,1624.85,paid,2026-04-29,2026-04-29T04:52:24,2026-04-29T04:52:24
REP-00001057,LON-0000165,FIN-000787,1624.85,1624.85,paid,2026-05-29,2026-05-31T04:52:24,2026-05-29T04:52:24
REP-00001058,LON-0000165,FIN-000787,1624.85,1624.85,paid,2026-06-28,2026-06-29T04:52:24,2026-06-28T04:52:24
REP-00001059,LON-0000166,FIN-000788,6496.23,6496.23,late,2026-07-20,2026-08-08T22:49:57,2026-07-20T22:49:57
REP-00001060,LON-0000167,FIN-000791,910.97,910.97,paid,2025-11-30,2025-12-03T17:09:21,2025-11-30T17:09:21
REP-00001061,LON-0000167,FIN-000791,910.97,910.97,paid,2025-12-30,2025-12-31T17:09:21,2025-12-30T17:09:21
REP-00001062,LON-0000167,FIN-000791,910.97,910.97,paid,2026-01-29,2026-01-31T17:09:21,2026-01-29T17:09:21
REP-00001063,LON-0000167,FIN-000791,910.97,910.97,paid,2026-02-28,2026-03-03T17:09:21,2026-02-28T17:09:21
REP-00001064,LON-0000167,FIN-000791,910.97,910.97,paid,2026-03-30,2026-03-30T17:09:21,2026-03-30T17:09:21
REP-00001065,LON-0000167,FIN-000791,910.97,910.97,paid,2026-04-29,2026-05-01T17:09:21,2026-04-29T17:09:21
REP-00001066,LON-0000167,FIN-000791,910.97,910.97,paid,2026-05-29,2026-05-31T17:09:21,2026-05-29T17:09:21
REP-00001067,LON-0000167,FIN-000791,910.97,910.97,paid,2026-06-28,2026-07-01T17:09:21,2026-06-28T17:09:21
REP-00001068,LON-0000168,FIN-000794,778.47,778.47,paid,2025-06-15,2025-06-15T19:33:22,2025-06-15T19:33:22
REP-00001069,LON-0000168,FIN-000794,778.47,778.47,paid,2025-07-15,2025-07-16T19:33:22,2025-07-15T19:33:22
REP-00001070,LON-0000168,FIN-000794,778.47,778.47,paid,2025-08-14,2025-08-15T19:33:22,2025-08-14T19:33:22
REP-00001071,LON-0000168,FIN-000794,778.47,778.47,paid,2025-09-13,2025-09-14T19:33:22,2025-09-13T19:33:22
REP-00001072,LON-0000168,FIN-000794,778.47,778.47,paid,2025-10-13,2025-10-15T19:33:22,2025-10-13T19:33:22
REP-00001073,LON-0000168,FIN-000794,778.47,778.47,paid,2025-11-12,2025-11-15T19:33:22,2025-11-12T19:33:22
REP-00001074,LON-0000168,FIN-000794,778.47,778.47,paid,2025-12-12,2025-12-13T19:33:22,2025-12-12T19:33:22
REP-00001075,LON-0000168,FIN-000794,778.47,778.47,paid,2026-01-11,2026-01-14T19:33:22,2026-01-11T19:33:22
REP-00001076,LON-0000168,FIN-000794,778.47,778.47,paid,2026-02-10,2026-02-10T19:33:22,2026-02-10T19:33:22
REP-00001077,LON-0000168,FIN-000794,778.47,778.47,paid,2026-03-12,2026-03-14T19:33:22,2026-03-12T19:33:22
REP-00001078,LON-0000168,FIN-000794,778.47,778.47,paid,2026-04-11,2026-04-13T19:33:22,2026-04-11T19:33:22
REP-00001079,LON-0000168,FIN-000794,778.47,778.47,paid,2026-05-11,2026-05-11T19:33:22,2026-05-11T19:33:22
REP-00001080,LON-0000168,FIN-000794,778.47,778.47,paid,2026-06-10,2026-06-12T19:33:22,2026-06-10T19:33:22
REP-00001081,LON-0000169,FIN-000795,4778.0,4778.0,paid,2025-07-04,2025-07-06T20:18:19,2025-07-04T20:18:19
REP-00001082,LON-0000169,FIN-000795,4778.0,4778.0,paid,2025-08-03,2025-08-05T20:18:19,2025-08-03T20:18:19
REP-00001083,LON-0000169,FIN-000795,4778.0,4778.0,paid,2025-09-02,2025-09-05T20:18:19,2025-09-02T20:18:19
REP-00001084,LON-0000169,FIN-000795,4778.0,4778.0,late,2025-10-02,2025-10-06T20:18:19,2025-10-02T20:18:19
REP-00001085,LON-0000169,FIN-000795,4778.0,4778.0,late,2025-11-01,2025-11-29T20:18:19,2025-11-01T20:18:19
REP-00001086,LON-0000169,FIN-000795,4778.0,4778.0,paid,2025-12-01,2025-12-02T20:18:19,2025-12-01T20:18:19
REP-00001087,LON-0000170,FIN-000796,6460.77,6460.77,paid,2026-07-20,2026-07-23T06:48:53,2026-07-20T06:48:53
REP-00001088,LON-0000171,FIN-000797,9592.4,9592.4,paid,2024-01-22,2024-01-24T13:04:00,2024-01-22T13:04:00
REP-00001089,LON-0000171,FIN-000797,9592.4,9592.4,paid,2024-02-21,2024-02-21T13:04:00,2024-02-21T13:04:00
REP-00001090,LON-0000171,FIN-000797,9592.4,9592.4,paid,2024-03-22,2024-03-25T13:04:00,2024-03-22T13:04:00
REP-00001091,LON-0000172,FIN-000800,1315.35,1315.35,paid,2025-08-12,2025-08-12T10:20:34,2025-08-12T10:20:34
REP-00001092,LON-0000172,FIN-000800,1315.35,1315.35,paid,2025-09-11,2025-09-14T10:20:34,2025-09-11T10:20:34
REP-00001093,LON-0000172,FIN-000800,1315.35,1315.35,paid,2025-10-11,2025-10-13T10:20:34,2025-10-11T10:20:34
REP-00001094,LON-0000172,FIN-000800,1315.35,1315.35,paid,2025-11-10,2025-11-12T10:20:34,2025-11-10T10:20:34
REP-00001095,LON-0000172,FIN-000800,1315.35,1315.35,paid,2025-12-10,2025-12-12T10:20:34,2025-12-10T10:20:34
REP-00001096,LON-0000172,FIN-000800,1315.35,1315.35,paid,2026-01-09,2026-01-10T10:20:34,2026-01-09T10:20:34
REP-00001097,LON-0000172,FIN-000800,1315.35,1315.35,paid,2026-02-08,2026-02-09T10:20:34,2026-02-08T10:20:34
REP-00001098,LON-0000172,FIN-000800,1315.35,1315.35,paid,2026-03-10,2026-03-11T10:20:34,2026-03-10T10:20:34
REP-00001099,LON-0000172,FIN-000800,1315.35,1315.35,paid,2026-04-09,2026-04-10T10:20:34,2026-04-09T10:20:34
REP-00001100,LON-0000172,FIN-000800,1315.35,1315.35,paid,2026-05-09,2026-05-12T10:20:34,2026-05-09T10:20:34
REP-00001101,LON-0000172,FIN-000800,1315.35,1315.35,paid,2026-06-08,2026-06-11T10:20:34,2026-06-08T10:20:34
REP-00001102,LON-0000173,FIN-000802,314.58,314.58,paid,2026-04-10,2026-04-11T17:33:12,2026-04-10T17:33:12
REP-00001103,LON-0000173,FIN-000802,314.58,314.58,paid,2026-05-10,2026-05-12T17:33:12,2026-05-10T17:33:12
REP-00001104,LON-0000173,FIN-000802,314.58,0.0,missed,2026-06-09,,2026-06-09T17:33:12
REP-00001105,LON-0000174,FIN-000805,103.3,103.3,paid,2025-10-20,2025-10-20T15:44:06,2025-10-20T15:44:06
REP-00001106,LON-0000174,FIN-000805,103.3,103.3,paid,2025-11-19,2025-11-21T15:44:06,2025-11-19T15:44:06
REP-00001107,LON-0000174,FIN-000805,103.3,103.3,paid,2025-12-19,2025-12-19T15:44:06,2025-12-19T15:44:06
REP-00001108,LON-0000174,FIN-000805,103.3,103.3,paid,2026-01-18,2026-01-21T15:44:06,2026-01-18T15:44:06
REP-00001109,LON-0000174,FIN-000805,103.3,103.3,paid,2026-02-17,2026-02-20T15:44:06,2026-02-17T15:44:06
REP-00001110,LON-0000174,FIN-000805,103.3,103.3,paid,2026-03-19,2026-03-22T15:44:06,2026-03-19T15:44:06
REP-00001111,LON-0000174,FIN-000805,103.3,103.3,paid,2026-04-18,2026-04-20T15:44:06,2026-04-18T15:44:06
REP-00001112,LON-0000174,FIN-000805,103.3,103.3,paid,2026-05-18,2026-05-19T15:44:06,2026-05-18T15:44:06
REP-00001113,LON-0000174,FIN-000805,103.3,103.3,paid,2026-06-17,2026-06-17T15:44:06,2026-06-17T15:44:06
REP-00001114,LON-0000175,FIN-000811,623.29,623.29,paid,2025-02-15,2025-02-18T06:34:08,2025-02-15T06:34:08
REP-00001115,LON-0000175,FIN-000811,623.29,623.29,paid,2025-03-17,2025-03-20T06:34:08,2025-03-17T06:34:08
REP-00001116,LON-0000175,FIN-000811,623.29,623.29,paid,2025-04-16,2025-04-16T06:34:08,2025-04-16T06:34:08
REP-00001117,LON-0000175,FIN-000811,623.29,623.29,paid,2025-05-16,2025-05-17T06:34:08,2025-05-16T06:34:08
REP-00001118,LON-0000175,FIN-000811,623.29,623.29,paid,2025-06-15,2025-06-15T06:34:08,2025-06-15T06:34:08
REP-00001119,LON-0000175,FIN-000811,623.29,623.29,paid,2025-07-15,2025-07-18T06:34:08,2025-07-15T06:34:08
REP-00001120,LON-0000175,FIN-000811,623.29,623.29,paid,2025-08-14,2025-08-14T06:34:08,2025-08-14T06:34:08
REP-00001121,LON-0000175,FIN-000811,623.29,623.29,paid,2025-09-13,2025-09-13T06:34:08,2025-09-13T06:34:08
REP-00001122,LON-0000175,FIN-000811,623.29,623.29,paid,2025-10-13,2025-10-14T06:34:08,2025-10-13T06:34:08
REP-00001123,LON-0000175,FIN-000811,623.29,623.29,paid,2025-11-12,2025-11-15T06:34:08,2025-11-12T06:34:08
REP-00001124,LON-0000175,FIN-000811,623.29,623.29,paid,2025-12-12,2025-12-12T06:34:08,2025-12-12T06:34:08
REP-00001125,LON-0000175,FIN-000811,623.29,623.29,paid,2026-01-11,2026-01-13T06:34:08,2026-01-11T06:34:08
REP-00001126,LON-0000175,FIN-000811,623.29,623.29,paid,2026-02-10,2026-02-10T06:34:08,2026-02-10T06:34:08
REP-00001127,LON-0000175,FIN-000811,623.29,623.29,paid,2026-03-12,2026-03-14T06:34:08,2026-03-12T06:34:08
REP-00001128,LON-0000175,FIN-000811,623.29,623.29,paid,2026-04-11,2026-04-14T06:34:08,2026-04-11T06:34:08
REP-00001129,LON-0000175,FIN-000811,623.29,623.29,paid,2026-05-11,2026-05-13T06:34:08,2026-05-11T06:34:08
REP-00001130,LON-0000175,FIN-000811,623.29,623.29,paid,2026-06-10,2026-06-11T06:34:08,2026-06-10T06:34:08
REP-00001131,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-02-10,2025-02-11T07:03:05,2025-02-10T07:03:05
REP-00001132,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-03-12,2025-03-15T07:03:05,2025-03-12T07:03:05
REP-00001133,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-04-11,2025-04-13T07:03:05,2025-04-11T07:03:05
REP-00001134,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-05-11,2025-05-11T07:03:05,2025-05-11T07:03:05
REP-00001135,LON-0000176,FIN-000814,1878.32,1878.32,late,2025-06-10,2025-06-15T07:03:05,2025-06-10T07:03:05
REP-00001136,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-07-10,2025-07-11T07:03:05,2025-07-10T07:03:05
REP-00001137,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-08-09,2025-08-12T07:03:05,2025-08-09T07:03:05
REP-00001138,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-09-08,2025-09-08T07:03:05,2025-09-08T07:03:05
REP-00001139,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-10-08,2025-10-09T07:03:05,2025-10-08T07:03:05
REP-00001140,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-11-07,2025-11-10T07:03:05,2025-11-07T07:03:05
REP-00001141,LON-0000176,FIN-000814,1878.32,1878.32,paid,2025-12-07,2025-12-07T07:03:05,2025-12-07T07:03:05
REP-00001142,LON-0000176,FIN-000814,1878.32,1878.32,paid,2026-01-06,2026-01-06T07:03:05,2026-01-06T07:03:05
REP-00001143,LON-0000177,FIN-000815,791.44,791.44,paid,2026-07-26,2026-07-27T15:49:39,2026-07-26T15:49:39
REP-00001144,LON-0000178,FIN-000816,420.82,420.82,paid,2026-03-19,2026-03-19T12:11:55,2026-03-19T12:11:55
REP-00001145,LON-0000178,FIN-000816,420.82,420.82,paid,2026-04-18,2026-04-20T12:11:55,2026-04-18T12:11:55
REP-00001146,LON-0000178,FIN-000816,420.82,420.82,paid,2026-05-18,2026-05-20T12:11:55,2026-05-18T12:11:55
REP-00001147,LON-0000178,FIN-000816,420.82,420.82,paid,2026-06-17,2026-06-17T12:11:55,2026-06-17T12:11:55
REP-00001148,LON-0000179,FIN-000818,241.54,241.54,paid,2024-08-11,2024-08-13T15:43:14,2024-08-11T15:43:14
REP-00001149,LON-0000179,FIN-000818,241.54,241.54,paid,2024-09-10,2024-09-11T15:43:14,2024-09-10T15:43:14
REP-00001150,LON-0000179,FIN-000818,241.54,241.54,paid,2024-10-10,2024-10-13T15:43:14,2024-10-10T15:43:14
REP-00001151,LON-0000179,FIN-000818,241.54,241.54,paid,2024-11-09,2024-11-11T15:43:14,2024-11-09T15:43:14
REP-00001152,LON-0000179,FIN-000818,241.54,241.54,paid,2024-12-09,2024-12-10T15:43:14,2024-12-09T15:43:14
REP-00001153,LON-0000179,FIN-000818,241.54,241.54,paid,2025-01-08,2025-01-10T15:43:14,2025-01-08T15:43:14
REP-00001154,LON-0000179,FIN-000818,241.54,241.54,paid,2025-02-07,2025-02-08T15:43:14,2025-02-07T15:43:14
REP-00001155,LON-0000179,FIN-000818,241.54,241.54,paid,2025-03-09,2025-03-11T15:43:14,2025-03-09T15:43:14
REP-00001156,LON-0000179,FIN-000818,241.54,241.54,paid,2025-04-08,2025-04-09T15:43:14,2025-04-08T15:43:14
REP-00001157,LON-0000179,FIN-000818,241.54,241.54,late,2025-05-08,2025-05-24T15:43:14,2025-05-08T15:43:14
REP-00001158,LON-0000179,FIN-000818,241.54,241.54,paid,2025-06-07,2025-06-07T15:43:14,2025-06-07T15:43:14
REP-00001159,LON-0000179,FIN-000818,241.54,241.54,paid,2025-07-07,2025-07-10T15:43:14,2025-07-07T15:43:14
REP-00001160,LON-0000179,FIN-000818,241.54,241.54,late,2025-08-06,2025-08-20T15:43:14,2025-08-06T15:43:14
REP-00001161,LON-0000179,FIN-000818,241.54,241.54,paid,2025-09-05,2025-09-05T15:43:14,2025-09-05T15:43:14
REP-00001162,LON-0000179,FIN-000818,241.54,241.54,paid,2025-10-05,2025-10-07T15:43:14,2025-10-05T15:43:14
REP-00001163,LON-0000179,FIN-000818,241.54,241.54,paid,2025-11-04,2025-11-06T15:43:14,2025-11-04T15:43:14
REP-00001164,LON-0000179,FIN-000818,241.54,241.54,paid,2025-12-04,2025-12-05T15:43:14,2025-12-04T15:43:14
REP-00001165,LON-0000179,FIN-000818,241.54,241.54,paid,2026-01-03,2026-01-03T15:43:14,2026-01-03T15:43:14
REP-00001166,LON-0000179,FIN-000818,241.54,241.54,paid,2026-02-02,2026-02-02T15:43:14,2026-02-02T15:43:14
REP-00001167,LON-0000179,FIN-000818,241.54,241.54,paid,2026-03-04,2026-03-05T15:43:14,2026-03-04T15:43:14
REP-00001168,LON-0000179,FIN-000818,241.54,241.54,paid,2026-04-03,2026-04-04T15:43:14,2026-04-03T15:43:14
REP-00001169,LON-0000179,FIN-000818,241.54,241.54,paid,2026-05-03,2026-05-04T15:43:14,2026-05-03T15:43:14
REP-00001170,LON-0000179,FIN-000818,241.54,241.54,paid,2026-06-02,2026-06-03T15:43:14,2026-06-02T15:43:14
REP-00001171,LON-0000180,FIN-000825,882.41,882.41,late,2026-03-31,2026-04-29T13:28:04,2026-03-31T13:28:04
REP-00001172,LON-0000180,FIN-000825,882.41,882.41,paid,2026-04-30,2026-04-30T13:28:04,2026-04-30T13:28:04
REP-00001173,LON-0000180,FIN-000825,882.41,0.0,missed,2026-05-30,,2026-05-30T13:28:04
REP-00001174,LON-0000180,FIN-000825,882.41,882.41,paid,2026-06-29,2026-06-30T13:28:04,2026-06-29T13:28:04
REP-00001175,LON-0000181,FIN-000827,1542.84,1542.84,paid,2026-07-14,2026-07-17T00:18:57,2026-07-14T00:18:57
REP-00001176,LON-0000182,FIN-000829,315.76,315.76,late,2026-02-20,2026-03-11T18:30:50,2026-02-20T18:30:50
